rid,tier,canonical_predicate,predicate,head,tail,head_role,tail_role,frame,polarity,modality,epistemic,hedged,attributed_to,anchor,reified,confidence,verifier_score,evidence_chunk_ids,evidence_text,judge_span,judge_predicate,judge_direction,judge_polarity_modality,notes
#68:4233,frame,fn:Activity_ongoing:Activity->Agent,Activity_ongoing,hunt for investors,Jon,Activity,Agent,Activity_ongoing,pos,none,asserted,False,,frame,True,,,b25a657fb4fa6df7 2920b01b77549548,"Gina: Woah, Jon, that whiteboard's got a bunch of good ideas! How you gonna keep track and stay on schedule with those dates?
Jon: Thanks, Gina! It helps me keep track of ideas and milestones. Gives me a visual of my progress and keeps me organized.
Gina: Nice idea! Having something visual can help with organizing and motivation. What're you working on currently?
Jon: I'm wrapping up the business plan and looking for investors. My passion for the project and belief in its success are driving me.
Gina: Wow, Jon! Impressed by your commitment. How's the hunt for investors going?
--- chunk break ---
Jon: I'm wrapping up the business plan and looking for investors. My passion for the project and belief in its success are driving me.
Gina: Wow, Jon! Impressed by your commitment. How's the hunt for investors going?
Jon: Thanks! Searching for investors has been tough, but I'm staying hopeful. It's all a process and I'm learning a ton.
Gina: Yeah Jon, you've got the right attitude! Keep learning and growing through it all. Keep going!
Jon: Thanks! I really appreciate your help. I'm gonna keep on going and never quit.",,,,,
#68:4238,frame,fn:Cause_to_continue:Agent->State,Cause_to_continue,Jon,never quit,Agent,State,Cause_to_continue,pos,none,asserted,False,,frame,True,,,c7d227a224672e85,"Gina: Yeah Jon, you've got the right attitude! Keep learning and growing through it all. Keep going!
Jon: Thanks! I really appreciate your help. I'm gonna keep on going and never quit.
Gina: Keep it up!
Jon: Thanks! Your words really mean a lot. Don't worry, I won't let anything get me down.
Gina: Go Jon! Obstacles are inevitable, but you can do awesome things. Keep going!",,,,,
#68:4252,frame,fn:Assistance:Focal_entity->Helper,Assistance,Gina,support,Focal_entity,Helper,Assistance,pos,none,asserted,False,,frame,True,,,f0a6453ad908b198,"Jon: Thanks, Gina! It's been so inspiring to work with our young dancers, seeing their passion and commitment. Opening the dance studio's been a great experience - I want it to be a place of support and encouragement for all our dancers. Will you show me this presentation?
Gina: Shure, I will send it to you later. Starting this studio isn't just a business, it's a place for dancers to grow. What support are you offering them?
Jon: Besides the dance classes and workshops, I'm offering one-on-one mentoring and training to help dancers reach their full potential.
Gina: Your one-on-one mentoring and training will really push dancers to reach their goals. I totally get it, I had a mentor too when I was learning how to dance.
Jon: Yeah, a mentor can do wonders. Guidance and support can help dancers really shine.",,,,,
#68:4256,frame,fn:Assistance:Focal_entity->Goal,Assistance,Gina,achievements,Focal_entity,Goal,Assistance,pos,none,asserted,False,,frame,True,,,64eccbfa04ac20a6,"Gina: Your one-on-one mentoring and training will really push dancers to reach their goals. I totally get it, I had a mentor too when I was learning how to dance.
Jon: Yeah, a mentor can do wonders. Guidance and support can help dancers really shine.
Gina: Nice one, Jon! How've you been using it?
Jon: I'm using it to stay organized and motivated. It sets goals, tracks my achievements and helps me find areas to improve.
Gina: Really cool system! Being organized sure is key for getting stuff done. How do you keep up with your goals and progress?",,,,,
#68:4257,frame,fn:Activity_ongoing:Activity->Agent,Activity_ongoing,sets goals,Gina,Activity,Agent,Activity_ongoing,pos,none,asserted,False,,frame,True,,,ca7a6f6a1b90609c,"Jon: I'm using it to stay organized and motivated. It sets goals, tracks my achievements and helps me find areas to improve.
Gina: Really cool system! Being organized sure is key for getting stuff done. How do you keep up with your goals and progress?
Jon: I also use whiteboard to stay on track, visualize goals and tokenize successes. It keeps me motivated and focused.
Gina: Cool! Are you using different colors?
Jon: Yes. I color-code achievements so I can easily track my progress and stay motivated.",,,,,
#68:49,frame,fn:Bringing:Agent->Area,Bringing,Gina,downtown,Agent,Area,Bringing,pos,none,asserted,False,,frame,True,,,c97b07f46187de49,"Jon: Hey Gina! Thanks for asking. I'm on the hunt for the ideal spot for my dance studio and it's been quite a journey! I've been looking at different places and picturing how the space would look. I even found a place with great natural light! Oh, I've been to Paris yesterday! It was sooo cool.
Gina: Wow, nice spot! Where is it? Got any other features you want to think about before you decide? Paris?! That is really great Jon! Never had a chance to visit it. Been only to Rome once.
Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
Gina: Definitely! Dance floors help avoid injuries and make dancing more enjoyable. You thinking about it is great. Any particular type of flooring you like?
Jon: Yeah, good flooring's crucial. I'm after Marley flooring, which is what dance studios usually use. It's great 'cause it's grippy but still lets you move, plus it's tough and easy to keep clean.",,,,,
#68:51,frame,fn:Bringing:Agent->Area,Bringing,Gina,Rome,Agent,Area,Bringing,pos,none,asserted,False,,frame,True,,,c97b07f46187de49,"Jon: Hey Gina! Thanks for asking. I'm on the hunt for the ideal spot for my dance studio and it's been quite a journey! I've been looking at different places and picturing how the space would look. I even found a place with great natural light! Oh, I've been to Paris yesterday! It was sooo cool.
Gina: Wow, nice spot! Where is it? Got any other features you want to think about before you decide? Paris?! That is really great Jon! Never had a chance to visit it. Been only to Rome once.
Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
Gina: Definitely! Dance floors help avoid injuries and make dancing more enjoyable. You thinking about it is great. Any particular type of flooring you like?
Jon: Yeah, good flooring's crucial. I'm after Marley flooring, which is what dance studios usually use. It's great 'cause it's grippy but still lets you move, plus it's tough and easy to keep clean.",,,,,
#68:53,frame,fn:Bringing:Agent->Area,Bringing,Jon,downtown,Agent,Area,Bringing,pos,none,asserted,False,,frame,True,,,c97b07f46187de49,"Jon: Hey Gina! Thanks for asking. I'm on the hunt for the ideal spot for my dance studio and it's been quite a journey! I've been looking at different places and picturing how the space would look. I even found a place with great natural light! Oh, I've been to Paris yesterday! It was sooo cool.
Gina: Wow, nice spot! Where is it? Got any other features you want to think about before you decide? Paris?! That is really great Jon! Never had a chance to visit it. Been only to Rome once.
Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
Gina: Definitely! Dance floors help avoid injuries and make dancing more enjoyable. You thinking about it is great. Any particular type of flooring you like?
Jon: Yeah, good flooring's crucial. I'm after Marley flooring, which is what dance studios usually use. It's great 'cause it's grippy but still lets you move, plus it's tough and easy to keep clean.",,,,,
#68:54,frame,fn:Bringing:Agent->Area,Bringing,Jon,Paris,Agent,Area,Bringing,pos,none,asserted,False,,frame,True,,,c97b07f46187de49,"Jon: Hey Gina! Thanks for asking. I'm on the hunt for the ideal spot for my dance studio and it's been quite a journey! I've been looking at different places and picturing how the space would look. I even found a place with great natural light! Oh, I've been to Paris yesterday! It was sooo cool.
Gina: Wow, nice spot! Where is it? Got any other features you want to think about before you decide? Paris?! That is really great Jon! Never had a chance to visit it. Been only to Rome once.
Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
Gina: Definitely! Dance floors help avoid injuries and make dancing more enjoyable. You thinking about it is great. Any particular type of flooring you like?
Jon: Yeah, good flooring's crucial. I'm after Marley flooring, which is what dance studios usually use. It's great 'cause it's grippy but still lets you move, plus it's tough and easy to keep clean.",,,,,
#68:58,frame,fn:Bringing:Agent->Theme,Bringing,Gina,content,Agent,Theme,Bringing,pos,none,asserted,False,,frame,True,0.5,,a6c1b1877e685aa0,"Gina: Sounds like a great plan, Jon! An online platform can really show off your studio and get investors. Need help with anything?
Jon: Thanks, Gina! Appreciate the offer. Need help with marketing strategies - any advice on reaching my target audience and raising awareness for the dance studio?
Gina: Yeah Jon, marketing is key for getting your dance studio noticed. Instagram and TikTok can help you reach a younger crowd. Posting dance clips or content related to dance can help. You could also collaborate with local influencers or dance communities. I could help you with making content or even managing your accounts if you want.
Jon: Sounds great. I'd really appreciate your help with making content and managing my social media. Let's get together and make the dance studio look awesome!
Gina: Let's create some cool content and manage your social media accounts.",,,,,
#68:6150,frame,fn:Assistance:Benefited_party->Helper,Assistance,Jon,support,Benefited_party,Helper,Assistance,pos,none,asserted,False,,frame,True,,,028d4a3787ef76a4,"Jon: Thanks! It helps me stay motivated and reminds me why I'm doing this.
Gina: Yeah, its a great idea!
Jon: Thanks!
Gina: Remember that staying positive is very important.  Rock on!
Jon: Thanks, Gina! Your support's really been awesome.",,,,,
#68:6151,frame,fn:Assistance:Focal_entity->Helper,Assistance,Rock on,Gina,Focal_entity,Helper,Assistance,pos,none,asserted,False,,frame,True,,,028d4a3787ef76a4,"Jon: Thanks! It helps me stay motivated and reminds me why I'm doing this.
Gina: Yeah, its a great idea!
Jon: Thanks!
Gina: Remember that staying positive is very important.  Rock on!
Jon: Thanks, Gina! Your support's really been awesome.",,,,,
#68:6154,frame,fn:Giving:Recipient->Theme,Giving,Jon,support,Recipient,Theme,Giving,pos,none,asserted,False,,frame,True,,,d44776efdce7adce b75040bb82d294ff,"Gina: Remember that staying positive is very important.  Rock on!
Jon: Thanks, Gina! Your support's really been awesome.
Gina: Thanks! Keep going for your dreams and don't quit!
Jon: I won't give up, Gina! I'll keep pushing and working to make my dreams happen. Thanks for the support!
Jon: Gina, you won't believe it - I got mentored by this amazing business dude yesterday! It was really inspiring and now I'm even more pumped to chase my dreams. What's been up with you lately?
--- chunk break ---
Jon: Thanks, Gina! Seeing my goals written down on paper really helps keep me motivated and focused on what I have to do. I know it won't be easy, but I'm sure it'll pay off. Thanks for the support!
Gina: No worries, Jon! When things get rough, keep persevering and keep working hard. You'll get there! Don't quit!
Jon: Thanks, Gina! That sign reminds me to never give up, however hard things get. I'll keep going!
Gina: Believe in yourself and keep going. You can do it!
Jon: Thanks! I'm feeling confident and won't give up. Your support means a ton to me.",,,,,
#68:6166,frame,fn:Giving:Donor->Theme,Giving,Gina,performing,Donor,Theme,Giving,pos,none,asserted,False,,frame,True,,,d509de988b091303,"Jon: Wow, that's an awesome pic! You guys look great and passionate about dancing. Reminds me how much I love performing. Thanks for sharing!
Gina: Thanks! I'm glad the pic reminded you of your love for dancing. Keep going after your dreams!
Jon: Sure thing, Gina! Your help means a lot to me. I'm not giving up.
Gina: Go, Jon! I'm here for you. Keep going!
Jon: Knowing you've got my back really helps keep me going. I won't let you down!",,,,,
#68:6169,frame,fn:Giving:Recipient->Theme,Giving,Jon,dancing,Recipient,Theme,Giving,pos,none,asserted,False,,frame,True,,,d509de988b091303,"Jon: Wow, that's an awesome pic! You guys look great and passionate about dancing. Reminds me how much I love performing. Thanks for sharing!
Gina: Thanks! I'm glad the pic reminded you of your love for dancing. Keep going after your dreams!
Jon: Sure thing, Gina! Your help means a lot to me. I'm not giving up.
Gina: Go, Jon! I'm here for you. Keep going!
Jon: Knowing you've got my back really helps keep me going. I won't let you down!",,,,,
#68:6171,frame,fn:Activity_ongoing:Activity->Duration,Activity_ongoing,Dance,short trip,Activity,Duration,Activity_ongoing,pos,none,asserted,False,,frame,True,,,89af98a3109c16d6,"Gina: Go, Jon! I'm here for you. Keep going!
Jon: Knowing you've got my back really helps keep me going. I won't let you down!
Gina: No worries, Jon! You're really inspiring with your determination and passion for dance. Keep it up!
Jon: Hey Gina, hope you're doing great! Still working on my biz. Took a short trip last week to Rome to clear my mind a little.
Gina: Hi! Good for you! It definitely will help you to concentrate on your biz better.",,,,,
#68:6172,frame,fn:Activity_ongoing:Agent->Duration,Activity_ongoing,Gina,short trip,Agent,Duration,Activity_ongoing,pos,none,asserted,False,,frame,True,,,89af98a3109c16d6,"Gina: Go, Jon! I'm here for you. Keep going!
Jon: Knowing you've got my back really helps keep me going. I won't let you down!
Gina: No worries, Jon! You're really inspiring with your determination and passion for dance. Keep it up!
Jon: Hey Gina, hope you're doing great! Still working on my biz. Took a short trip last week to Rome to clear my mind a little.
Gina: Hi! Good for you! It definitely will help you to concentrate on your biz better.",,,,,
#68:6186,frame,fn:Feeling:Emotion->Experiencer,Feeling,joy,Gina,Emotion,Experiencer,Feeling,pos,none,asserted,False,,frame,True,,,6bad941720cf0387,"Jon: Thanks, Gina! I'm excited! It's been a wild ride, but I'm feeling good and ready to give it my best.
Gina: Wow, Jon, you must be so excited! You've come so far since we last talked, and tomorrow's gonna be a blast! All those long nights were worth it - so take some time to savor it. Capture the joy and thrill that dance brings - it's magical!
Jon: Tomorrow's gonna be an awesome night and I'm not gonna forget a second of it. I put so much into this and I want to savor all the good vibes. Thanks for always having my back. You're the best!
Gina: I'm always proud of you. Enjoy the good feels tomorrow, you earned it!
Jon: Thanks! Your pride and support mean a lot. Looking forward to enjoying the moment with you.",,,,,
#68:6188,frame,fn:Feeling:Emotion->Experiencer,Feeling,wild ride,Gina,Emotion,Experiencer,Feeling,pos,none,asserted,False,,frame,True,,,6bad941720cf0387,"Jon: Thanks, Gina! I'm excited! It's been a wild ride, but I'm feeling good and ready to give it my best.
Gina: Wow, Jon, you must be so excited! You've come so far since we last talked, and tomorrow's gonna be a blast! All those long nights were worth it - so take some time to savor it. Capture the joy and thrill that dance brings - it's magical!
Jon: Tomorrow's gonna be an awesome night and I'm not gonna forget a second of it. I put so much into this and I want to savor all the good vibes. Thanks for always having my back. You're the best!
Gina: I'm always proud of you. Enjoy the good feels tomorrow, you earned it!
Jon: Thanks! Your pride and support mean a lot. Looking forward to enjoying the moment with you.",,,,,
#68:6195,frame,fn:Talking_into:Addressee->Content,Talking_into,Gina,unique pieces,Addressee,Content,Talking_into,pos,none,asserted,False,,frame,True,,,94ba5565c1f96037,"Jon: Woohoo! Tomorrow's opening will be so much fun. Can't wait for it - and for you to be there!
Gina: Can't wait too!
Jon: Definitely! Let's make tomorrow unforgettable, Gina. See you there! Bye!
Gina: See you tomorrow. Bye!
Gina: Hey Jon, what's been up? Some pretty cool stuff happened since we talked. I have acquired some new unique pieces for my store.",,,,,
#68:6205,frame,fn:Needing:Cognizer->Dependent,Needing,Gina,Jon,Cognizer,Dependent,Needing,pos,none,asserted,False,,frame,True,,,eeaaab05656d53c5 29662aa591717301,"Jon: That's awesome, Gina! Yesterday I chose to go to networking events to make things happen. It's been tough but I'm staying determined and focused.
Gina: Way to go, Jon! Attending those networking events takes guts and drive. Keep it up!
Jon: Thanks! It's been tough going since I lost my job, but I'm sure investing my time in my business will pay off eventually. I really appreciate your help.
Gina: No worries, Jon! You got this! Let me know if you need anything.
Jon: Your help matters to me. I am writing all my plans down.
--- chunk break ---
Gina: No worries, Jon! You got this! Let me know if you need anything.
Jon: Your help matters to me. I am writing all my plans down.
Gina: Nice work! Tracking your plans and goals is key. It's like a picture of all your progress.
Jon: Thanks, Gina! Seeing my goals written down on paper really helps keep me motivated and focused on what I have to do. I know it won't be easy, but I'm sure it'll pay off. Thanks for the support!
Gina: No worries, Jon! When things get rough, keep persevering and keep working hard. You'll get there! Don't quit!",,,,,
#68:6211,frame,fn:Giving:Donor->Theme,Giving,Gina,goals,Donor,Theme,Giving,pos,none,asserted,False,,frame,True,,,b75040bb82d294ff,"Jon: Thanks, Gina! Seeing my goals written down on paper really helps keep me motivated and focused on what I have to do. I know it won't be easy, but I'm sure it'll pay off. Thanks for the support!
Gina: No worries, Jon! When things get rough, keep persevering and keep working hard. You'll get there! Don't quit!
Jon: Thanks, Gina! That sign reminds me to never give up, however hard things get. I'll keep going!
Gina: Believe in yourself and keep going. You can do it!
Jon: Thanks! I'm feeling confident and won't give up. Your support means a ton to me.",,,,,
#68:6213,frame,fn:Giving:Recipient->Theme,Giving,Jon,goals,Recipient,Theme,Giving,pos,none,asserted,False,,frame,True,,,b75040bb82d294ff,"Jon: Thanks, Gina! Seeing my goals written down on paper really helps keep me motivated and focused on what I have to do. I know it won't be easy, but I'm sure it'll pay off. Thanks for the support!
Gina: No worries, Jon! When things get rough, keep persevering and keep working hard. You'll get there! Don't quit!
Jon: Thanks, Gina! That sign reminds me to never give up, however hard things get. I'll keep going!
Gina: Believe in yourself and keep going. You can do it!
Jon: Thanks! I'm feeling confident and won't give up. Your support means a ton to me.",,,,,
#68:6216,frame,fn:Activity_ongoing:Activity->Agent,Activity_ongoing,Dance practice,Gina,Activity,Agent,Activity_ongoing,pos,none,asserted,False,,frame,True,,,c6046300c8bac1a0,"Gina: Believe in yourself and keep going. You can do it!
Jon: Thanks! I'm feeling confident and won't give up. Your support means a ton to me.
Gina: Hey Jon! Long time no chat! How's the dance studio? Last week was wild, I got noticed by fashion editors and it's been amazing but kinda scary. Everything's exciting but it's a lot of pressure to keep going up!
Jon: Hey Gina! Congrats on the fashion editors reach-out, that's awesome! Dance practice has been fun and exhausting. I'm gonna stay determined and make my own path by going full-time with my biz idea.
Gina: Just remember that sometimes stumbling blocks can be opened doors. Keep going!",,,,,
#68:6230,frame,fn:Giving:Donor->Theme,Giving,Gina,Dance,Donor,Theme,Giving,pos,none,asserted,False,,frame,True,,,44ba91a8d6dc5bc8,"Jon: Thanks, Gina - really appreciate your words and encouragement! Dance has the power to bring us together and create sweet moments. Moments like this remind me why I'm chasing my dream and keep me pushing through any struggles.
Gina: Take comfort in knowing you've got a solid community cheering you on, me included. Keep on pushing!
Jon: Feeling supported by all of you means so much. It gives me the oomph to keep chasing my dreams. Your faith in me is priceless - I won't let you down!
Gina: Don't let anything stop you. You have potential!
Jon: Thanks, Gina! Your faith in me is a real boost. I'm gonna make my dreams come true!",,,,,
#68:6244,frame,fn:Giving:Donor->Recipient,Giving,investors,Gina,Donor,Recipient,Giving,pos,none,asserted,False,,frame,True,,,7de3684aaccb938f,"Jon: Thanks! The event was awesome. I met some investors and got some good advice. The energy was really motivating, it gave me a boost to go after my goals.
Gina: Wow, Jon! Congrats on the successful night! What are your plans now with the advice you got?
Jon: Taking your advice, I'm sprucing up my biz plan and tweaking my pitch to investors. I'm also working on an online platform to show off the dance studio's stuff.
Gina: Sounds like a great plan, Jon! An online platform can really show off your studio and get investors. Need help with anything?
Jon: Thanks, Gina! Appreciate the offer. Need help with marketing strategies - any advice on reaching my target audience and raising awareness for the dance studio?",,,,,
#68:6266,frame,fn:Bringing:Agent->Goal,Bringing,Jon,rock the dance floor,Agent,Goal,Bringing,pos,none,asserted,False,,frame,True,,,513cba076a9eef73,"Gina: Thanks, Jon! You're awesome. Let's get to work and make your studio shine!
Jon: Definitely, Gina! Let's make our collaboration awesome and bring some dance magic to the world. Can't wait to see what we can do together!
Gina: Definitely, Jon! I'm pumped to collaborate with you and make some sweet moves. Together, we can make a difference and show the world what we can do. Let's go for it!
Jon: Yeah, Gina! We'll rock the dance floor and teach others to chase their dreams. Let's go for it and make an impact!
Gina: Yeah Jon! Let's make a difference and show 'em what we got. We can do amazing things together!",,,,,
#68:6276,frame,fn:Holding_off_on:Agent->Salient_entity,Holding_off_on,Jon,Shia Labeouf,Agent,Salient_entity,Holding_off_on,pos,none,asserted,False,,frame,True,,,8e81d22196b897ea,"Jon: Hey Gina! We haven't talked in a few days. Been rehearsing hard and working on business plans. It's been stressful, but dancing has kept me going.
Gina: Hey Jon! Remember, just do it! You should get to the point where anyone else would quit and you're not going to stop there. No, what are you waiting for? Do it! Just do it!
Jon: Ha, ha! Thanks, Gina. Sounds familiar, who do those words belong to?
Gina: It's Shia Labeouf!
Jon: Ahhahha, really!? Yea, that definitely him.",,,,,
#68:6279,frame,fn:Activity_ongoing:Activity->Agent,Activity_ongoing,self-expression,Jon,Activity,Agent,Activity_ongoing,pos,none,asserted,False,,frame,True,,,f6bfdf44e0953c09,"Gina: It's Shia Labeouf!
Jon: Ahhahha, really!? Yea, that definitely him.
Gina: Hah, yeah!) But really having a creative space for dancers is so important. Last Friday at dance class with a group of friends I felt it. Your studio will be a go-to spot for self-expression. Keep up the good work and don't forget your passion for dance.
Jon: Thanks, Gina! Your words of encouragement keep me motivated. Can't wait 'til my studio starts welcoming dancers of all ages and backgrounds!
Gina: I'm so happy to see my words motivating you, Jon. <3",,,,,
#68:69,frame,fn:Activity_ongoing:Activity->Agent,Activity_ongoing,Dance,Jon,Activity,Agent,Activity_ongoing,pos,none,asserted,False,,frame,True,,,23f27cd5ec52c87e 7eb4f349553884c8 9749d5e6242b382d 517ad8d834abf295 fe1f5dd96c966df7 e371f1ec49708661 635b112da59ebc6e 304f2ba22156c31f 89af98a3109c16d6 ab4dc0e11f4683a1 f6bfdf44e0953c09,"Jon: Yeah, can't wait to see it done! Looking for the right place and getting everything ready has been a mix of exciting and nerve-wracking, but I'm determined to make it work. It'll be worth it!
Gina: Believe in yourself, Jon! The process may be tough, but you got this. Push through and it'll be worth it. Don't forget to take breaks and dance it out when you need to destress!
Jon: Glad I have you in my corner! Gotta make time to dance and vent, that's for sure. We'll make it through this - hang in there!
Gina: Thanks, Jon! Appreciate your support!
Jon: Let's keep going and chase our dreams!
--- chunk break ---
Gina: Thanks, Jon! Appreciate your support!
Jon: Let's keep going and chase our dreams!
Gina: Yeah! We've done so much, and there's nothing but good stuff coming. Let's keep going after our goals and making them happen.
Jon: Success is almost here. We got this!
Jon: Hey Gina, hope you're doing ok! Still following my passion for dance. It's been bumpy, but I'm determined to make it work. I'm still searching for a place to open my dance studio.
--- chunk break ---
Jon: I'm getting ready for a dance comp near me next month. It's a great chance for me to show my skillz and, hopefully, get some props from the dance fam. Super stoked!
Gina: Wow Jon, you're gonna kill it in that competition. Your hard work and talent will pay off! Good luck.
Jon: Thanks! Your help means a lot. I'll do my best to make you proud!
Gina: No doubt, Jon you've got this. Your passion and commitment are awesome! Keep it up!
Jon: Thanks! I'm going for my dreams!
--- chunk break ---
<8 further chunk(s) evoke this frame instance; ids listed>",,,,,
#68:78,frame,fn:Request:Addressee->Speaker,Request,Jon,Gina,Addressee,Speaker,Request,pos,none,asserted,False,,frame,True,,,31be37bc170bd35c 07ea9335fb368cbe,"Gina: Thanks! It took a bit of time but I wanted to make the place look like my own style and make my customers feel cozy. I chose furniture that looks great and is comfy too. The chandelier adds a nice glam feel while matching the style of the store.
Jon: Your store looks great - your customers will be so comfy.
Gina: Thanks! Making my spot comfortable and inviting for my customers is key. I want 'em to feel like they're in a cool oasis. Just creating an experience that'll make 'em wanna come back.
Jon: That's a great goal! Creating a special experience for customers is the key to making them feel welcome and coming back. I think you can create that space you're imagining.
Gina: Thanks. Your support means a lot. I'm sure with my hard work and effort, I can make a special shopping experience for my customers. It's tough but I'm up for the challenge!
--- chunk break ---
Gina: Thanks, Jon! I'll try my best. You're gonna do great with your dance studio, just keep going and stay positive! We'll get through this!
Jon: Thanks! Your words mean a lot. I'm staying positive and pushing forward. We've put our hearts into our dreams and I'm sure we'll make it.
Gina: Sure thing, Jon! Stay motivated and keep going. Hard work pays off eventually. We can do this!
Jon: Hey Gina! What's up? How's the store going? I gotta tell you about this thing with my biz.
Gina: Hey Jon! The store's doing great! It's a wild ride. How's the biz?",,,,,
#68:8,frame,fn:Bringing:Agent->Theme,Bringing,Jon,stress relief,Agent,Theme,Bringing,pos,none,asserted,False,,frame,True,,,44db4df76823e6c1,"Gina: That's cool, Jon! What got you into this biz?
Jon: I've been into dancing since I was a kid and it's been my passion and escape. I wanna start a dance studio so I can teach others the joy that dancing brings me.
Gina: Wow Jon, same here! Dance is pretty much my go-to for stress relief. Got any fave styles?
Jon: Cool, Gina! I love all dances, but contemporary is my top pick. It's so expressive and powerful! What's your fave?
Gina: Yeah, me too! Contemporary dance is so expressive and graceful - it really speaks to me.",,,,,
#68:92,frame,fn:Giving:Donor->Theme,Giving,Gina,drive,Donor,Theme,Giving,pos,none,asserted,False,,frame,True,,,260fbbca3783a906,"Gina: Wow! You've got drive! Keep it up and you'll definitely make a splash.
Jon: Thanks Gina! Your help really means a lot. Sometimes it's hard when things don't go my way, but I'm sure if I keep pushing, I'll reach my dreams!
Gina: Understand where you're at, Jon. Setbacks are just opportunities for comebacks. You got the skills, passion, and drive. Plus my full support. Don't give up, buddy!
Jon: Thanks! Setbacks can be tough, but with your support, I can handle anything. Appreciate you having my back!
Gina: I'm here for you no matter what! Anything you want to say about your biz?",,,,,
#68:93,frame,fn:Giving:Recipient->Theme,Giving,Jon,drive,Recipient,Theme,Giving,pos,none,asserted,False,,frame,True,,,260fbbca3783a906,"Gina: Wow! You've got drive! Keep it up and you'll definitely make a splash.
Jon: Thanks Gina! Your help really means a lot. Sometimes it's hard when things don't go my way, but I'm sure if I keep pushing, I'll reach my dreams!
Gina: Understand where you're at, Jon. Setbacks are just opportunities for comebacks. You got the skills, passion, and drive. Plus my full support. Don't give up, buddy!
Jon: Thanks! Setbacks can be tough, but with your support, I can handle anything. Appreciate you having my back!
Gina: I'm here for you no matter what! Anything you want to say about your biz?",,,,,
#68:98,frame,fn:Making_arrangements:Agent->Event,Making_arrangements,Jon,dance comp,Agent,Event,Making_arrangements,pos,none,asserted,False,,frame,True,,,c7b75f6fd13ae05f,"Gina: Searching for the perfect dance studio's a tough job, Jon. Hang in there and you'll find it soon!
Jon: Thanks! Appreciate your encouragement - it means a lot! I'm working on my business and some new dance routines - rehearsing hard for an upcoming show. I'm passionate about dancing and it brings me so much joy and fulfillment.
Gina: Wow, Jon! You're so talented! What show ya got planned?
Jon: I'm getting ready for a dance comp near me next month. It's a great chance for me to show my skillz and, hopefully, get some props from the dance fam. Super stoked!
Gina: Wow Jon, you're gonna kill it in that competition. Your hard work and talent will pay off! Good luck.",,,,,
#68:16,ontology,plansTo,plans to,Gina,new dance moves,,,,,,,,,ontology,False,0.35980626940727234,0.5034,6011b2bf2dcec4d9,"Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
Jon: Yeah definitely! Wanna see my moves next Fri? Can't wait!
Gina: Sounds great, Jon! Next Friday works. Let's boogie!
Jon: Wow, I'm excited too! This is gonna be great!
Gina: Wow! What did you get?",,,,,
#68:18,ontology,likes,likes,Jon,Jon's moves,,,,,,,,,ontology,False,0.4245723485946655,0.6205,6011b2bf2dcec4d9,"Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
Jon: Yeah definitely! Wanna see my moves next Fri? Can't wait!
Gina: Sounds great, Jon! Next Friday works. Let's boogie!
Jon: Wow, I'm excited too! This is gonna be great!
Gina: Wow! What did you get?",,,,,
#68:2061,ontology,likes,receives,Gina,cool new fashion piece,,,,,,,,,ontology,False,0.5113744139671326,0.5025,0edc69b13f3e422a,"Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.",,,,,
#68:2063,ontology,likes,receives,Gina,fashion piece,,,,,,,,,ontology,False,0.43828654289245605,0.5978,0edc69b13f3e422a,"Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.",,,,,
