rid,tier,canonical_predicate,predicate,head,tail,head_role,tail_role,frame,polarity,modality,epistemic,hedged,attributed_to,anchor,reified,confidence,verifier_score,evidence_chunk_ids,evidence_text,judge_span,judge_predicate,judge_direction,judge_polarity_modality,notes
#68:22720,frame,fn:Assistance:Benefited_party->Focal_entity,Assistance,Gina,paper,Benefited_party,Focal_entity,Assistance,pos,none,asserted,False,,frame,True,,,b75040bb82d294ff,"Jon: Thanks, Gina! Seeing my goals written down on paper really helps keep me motivated and focused on what I have to do. I know it won't be easy, but I'm sure it'll pay off. Thanks for the support!
Gina: No worries, Jon! When things get rough, keep persevering and keep working hard. You'll get there! Don't quit!
Jon: Thanks, Gina! That sign reminds me to never give up, however hard things get. I'll keep going!
Gina: Believe in yourself and keep going. You can do it!
Jon: Thanks! I'm feeling confident and won't give up. Your support means a ton to me.",,,,,
#68:2306,frame,fn:Perception_experience:Perceiver_passive->Perceiver_passive,Perception_experience,customers,Jon,Perceiver_passive,Perceiver_passive,Perception_experience,pos,none,asserted,False,,frame,True,,,31be37bc170bd35c 8b4d9bee728d8b5f,"Gina: Thanks! It took a bit of time but I wanted to make the place look like my own style and make my customers feel cozy. I chose furniture that looks great and is comfy too. The chandelier adds a nice glam feel while matching the style of the store.
Jon: Your store looks great - your customers will be so comfy.
Gina: Thanks! Making my spot comfortable and inviting for my customers is key. I want 'em to feel like they're in a cool oasis. Just creating an experience that'll make 'em wanna come back.
Jon: That's a great goal! Creating a special experience for customers is the key to making them feel welcome and coming back. I think you can create that space you're imagining.
Gina: Thanks. Your support means a lot. I'm sure with my hard work and effort, I can make a special shopping experience for my customers. It's tough but I'm up for the challenge!
--- chunk break ---
Jon: That's a great goal! Creating a special experience for customers is the key to making them feel welcome and coming back. I think you can create that space you're imagining.
Gina: Thanks. Your support means a lot. I'm sure with my hard work and effort, I can make a special shopping experience for my customers. It's tough but I'm up for the challenge!
Jon: I'm always here to support you! Go create something awesome with your store. Keep it up!
Gina: Thanks, Jon! I'll try my best. You're gonna do great with your dance studio, just keep going and stay positive! We'll get through this!
Jon: Thanks! Your words mean a lot. I'm staying positive and pushing forward. We've put our hearts into our dreams and I'm sure we'll make it.",,,,,
#68:24636,frame,fn:Difficulty:Activity->Activity,Difficulty,clothing store,dance studio,Activity,Activity,Difficulty,pos,none,asserted,False,,frame,True,,,6a53138043eae380 baed9a599a7af00b,"Jon: Bye!
Gina: ;)
Gina: Hey Jon! Long time no talk! Last week, I built a new website for customers to make orders. It's been a wild ride but I'm loving it. What's up with you? How's the dance studio?
Jon: Hey Gina, congrats on the clothing store! The dance studio is on tenuous grounds right now, but I'm staying positive. I got a temp job to help cover expenses while I look for investors. It's tough, but I'm sure it'll be worth it.
Gina: Thanks, Jon! Appreciate the kind words. Sorry to hear about the studio, but glad to see the positivity. Not easy facing setbacks but I believe in you. Finding investors can be tough, but you've got the passion and experience to make it happen. Rome wasn't built in a day so keep pushing on!
--- chunk break ---
Jon: Hey Gina, congrats on the clothing store! The dance studio is on tenuous grounds right now, but I'm staying positive. I got a temp job to help cover expenses while I look for investors. It's tough, but I'm sure it'll be worth it.
Gina: Thanks, Jon! Appreciate the kind words. Sorry to hear about the studio, but glad to see the positivity. Not easy facing setbacks but I believe in you. Finding investors can be tough, but you've got the passion and experience to make it happen. Rome wasn't built in a day so keep pushing on!
Jon: Thanks for the support. Running a business isn't easy, but I'm determined to make it work. How have you tackled challenges in your business? Got any advice?
Gina: I've had some tough times with my business, Jon. Sourcing trendy pieces for my store was a big hurdle. I had to do a lot of research and networking. My advice? Don't be scared to reach out to people in your field for help and contacts. Networking was a lifesaver for me and opened me up to amazing products that I might not have found otherwise.
Jon: Awesome advice! Lately I've been networking and it's gotten me some good stuff. Really can't beat what connections can do. Check this pic I got from the last networking event!",,,,,
#68:24661,frame,fn:Religious_belief:Content->Role,Religious_belief,kind words,investors,Content,Role,Religious_belief,pos,none,asserted,False,,frame,True,,,6a53138043eae380 baed9a599a7af00b,"Jon: Bye!
Gina: ;)
Gina: Hey Jon! Long time no talk! Last week, I built a new website for customers to make orders. It's been a wild ride but I'm loving it. What's up with you? How's the dance studio?
Jon: Hey Gina, congrats on the clothing store! The dance studio is on tenuous grounds right now, but I'm staying positive. I got a temp job to help cover expenses while I look for investors. It's tough, but I'm sure it'll be worth it.
Gina: Thanks, Jon! Appreciate the kind words. Sorry to hear about the studio, but glad to see the positivity. Not easy facing setbacks but I believe in you. Finding investors can be tough, but you've got the passion and experience to make it happen. Rome wasn't built in a day so keep pushing on!
--- chunk break ---
Jon: Hey Gina, congrats on the clothing store! The dance studio is on tenuous grounds right now, but I'm staying positive. I got a temp job to help cover expenses while I look for investors. It's tough, but I'm sure it'll be worth it.
Gina: Thanks, Jon! Appreciate the kind words. Sorry to hear about the studio, but glad to see the positivity. Not easy facing setbacks but I believe in you. Finding investors can be tough, but you've got the passion and experience to make it happen. Rome wasn't built in a day so keep pushing on!
Jon: Thanks for the support. Running a business isn't easy, but I'm determined to make it work. How have you tackled challenges in your business? Got any advice?
Gina: I've had some tough times with my business, Jon. Sourcing trendy pieces for my store was a big hurdle. I had to do a lot of research and networking. My advice? Don't be scared to reach out to people in your field for help and contacts. Networking was a lifesaver for me and opened me up to amazing products that I might not have found otherwise.
Jon: Awesome advice! Lately I've been networking and it's gotten me some good stuff. Really can't beat what connections can do. Check this pic I got from the last networking event!",,,,,
#68:24793,frame,fn:Purpose:Agent->Attribute,Purpose,Jon,motivating,Agent,Attribute,Purpose,pos,none,asserted,False,,frame,True,,,7de3684aaccb938f,"Jon: Thanks! The event was awesome. I met some investors and got some good advice. The energy was really motivating, it gave me a boost to go after my goals.
Gina: Wow, Jon! Congrats on the successful night! What are your plans now with the advice you got?
Jon: Taking your advice, I'm sprucing up my biz plan and tweaking my pitch to investors. I'm also working on an online platform to show off the dance studio's stuff.
Gina: Sounds like a great plan, Jon! An online platform can really show off your studio and get investors. Need help with anything?
Jon: Thanks, Gina! Appreciate the offer. Need help with marketing strategies - any advice on reaching my target audience and raising awareness for the dance studio?",,,,,
#68:24889,frame,fn:Judgment:Cognizer->Expressor,Judgment,Jon,make the dance studio look awesome,Cognizer,Expressor,Judgment,pos,intention,asserted,False,,frame,True,,,a6c1b1877e685aa0 e85b086518d89b45,"Gina: Sounds like a great plan, Jon! An online platform can really show off your studio and get investors. Need help with anything?
Jon: Thanks, Gina! Appreciate the offer. Need help with marketing strategies - any advice on reaching my target audience and raising awareness for the dance studio?
Gina: Yeah Jon, marketing is key for getting your dance studio noticed. Instagram and TikTok can help you reach a younger crowd. Posting dance clips or content related to dance can help. You could also collaborate with local influencers or dance communities. I could help you with making content or even managing your accounts if you want.
Jon: Sounds great. I'd really appreciate your help with making content and managing my social media. Let's get together and make the dance studio look awesome!
Gina: Let's create some cool content and manage your social media accounts.
--- chunk break ---
Jon: Sounds great. I'd really appreciate your help with making content and managing my social media. Let's get together and make the dance studio look awesome!
Gina: Let's create some cool content and manage your social media accounts.
Jon: Thanks for the support. You rock!
Gina: Thanks, Jon! You're awesome. Let's get to work and make your studio shine!
Jon: Definitely, Gina! Let's make our collaboration awesome and bring some dance magic to the world. Can't wait to see what we can do together!",,,,,
#68:26692,frame,fn:Education_teaching:Skill->Teacher,Education_teaching,dance floor,Jon,Skill,Teacher,Education_teaching,pos,none,asserted,False,,frame,True,,,513cba076a9eef73 b5f53f3cc086fa6d,"Gina: Thanks, Jon! You're awesome. Let's get to work and make your studio shine!
Jon: Definitely, Gina! Let's make our collaboration awesome and bring some dance magic to the world. Can't wait to see what we can do together!
Gina: Definitely, Jon! I'm pumped to collaborate with you and make some sweet moves. Together, we can make a difference and show the world what we can do. Let's go for it!
Jon: Yeah, Gina! We'll rock the dance floor and teach others to chase their dreams. Let's go for it and make an impact!
Gina: Yeah Jon! Let's make a difference and show 'em what we got. We can do amazing things together!
--- chunk break ---
Jon: Yeah, Gina! We'll rock the dance floor and teach others to chase their dreams. Let's go for it and make an impact!
Gina: Yeah Jon! Let's make a difference and show 'em what we got. We can do amazing things together!
Jon: Thanks for having my back.
Jon: Hey Gina! We haven't talked in a few days. Been rehearsing hard and working on business plans. It's been stressful, but dancing has kept me going.
Gina: Hey Jon! Remember, just do it! You should get to the point where anyone else would quit and you're not going to stop there. No, what are you waiting for? Do it! Just do it!",,,,,
#68:26884,frame,fn:Familiarity:Cognizer->Entity,Familiarity,Jon,new store,Cognizer,Entity,Familiarity,pos,none,asserted,False,,frame,True,0.5,,4e0af2dc6a743aac 517ad8d834abf295,"Jon: Hey Gina, I had to shut down my bank account. It was tough, but I needed to do it for my biz.
Gina: Oh no, Jon! Sorry to hear that. Tough decision for you? How're you handling the changes?
Jon: It was a tough call, but I thought it'd help my biz grow. Handling changes has been hard, but I'm staying positive and looking ahead. Anything new for you?
Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new customers. It's been a wild ride starting my business, but I'm not giving up!
Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?
--- chunk break ---
Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new customers. It's been a wild ride starting my business, but I'm not giving up!
Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?
Gina: Thanks Jon! Dance is my stress relief and fashion fuels my creativity. I love finding new trends for my store. It keeps me motivated to keep growing. Check out this pic of my fave dance session!
Jon: Wow, that's great! What made you combine clothing biz and dance?
Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with others. Plus, I can add dance-inspired items to my store!",,,,,
#68:28674,frame,fn:Locating:Location->Perceiver,Locating,ideal spot,Gina,Location,Perceiver,Locating,pos,none,asserted,False,,frame,True,0.5,,ed7b30e5ff9cfe1b,"Jon: Wow, Gina! You found the perfect spot for your store. Way to go, hard work's paying off!
Gina: Thanks! Glad you like it. Yeah, it's a great spot. Here's a peek at the space I designed. Cozy and inviting - perfect for customers to check out all the trendy pieces.
Jon: Wow, it looks great! Must've taken you ages to design it. What made you pick out the furniture and decor?
Gina: Thanks! It took a bit of time but I wanted to make the place look like my own style and make my customers feel cozy. I chose furniture that looks great and is comfy too. The chandelier adds a nice glam feel while matching the style of the store.
Jon: Your store looks great - your customers will be so comfy.",,,,,
#68:28675,frame,fn:Abandonment:Theme->Theme,Abandonment,Jon's passions,self-expression,Theme,Theme,Abandonment,neg,none,asserted,False,,frame,True,0.5,,f6bfdf44e0953c09,"Gina: It's Shia Labeouf!
Jon: Ahhahha, really!? Yea, that definitely him.
Gina: Hah, yeah!) But really having a creative space for dancers is so important. Last Friday at dance class with a group of friends I felt it. Your studio will be a go-to spot for self-expression. Keep up the good work and don't forget your passion for dance.
Jon: Thanks, Gina! Your words of encouragement keep me motivated. Can't wait 'til my studio starts welcoming dancers of all ages and backgrounds!
Gina: I'm so happy to see my words motivating you, Jon. <3",,,,,
#68:28716,frame,fn:Self_motion:Self_mover->Self_mover,Self_motion,Gina,Mentors,Self_mover,Self_mover,Self_motion,pos,none,asserted,False,,frame,True,0.5,,64eccbfa04ac20a6,"Gina: Your one-on-one mentoring and training will really push dancers to reach their goals. I totally get it, I had a mentor too when I was learning how to dance.
Jon: Yeah, a mentor can do wonders. Guidance and support can help dancers really shine.
Gina: Nice one, Jon! How've you been using it?
Jon: I'm using it to stay organized and motivated. It sets goals, tracks my achievements and helps me find areas to improve.
Gina: Really cool system! Being organized sure is key for getting stuff done. How do you keep up with your goals and progress?",,,,,
#68:4181,frame,fn:Causation:Actor->Affected,Causation,Jon,customers,Actor,Affected,Causation,pos,none,asserted,False,,frame,True,,,8b4d9bee728d8b5f,"Jon: That's a great goal! Creating a special experience for customers is the key to making them feel welcome and coming back. I think you can create that space you're imagining.
Gina: Thanks. Your support means a lot. I'm sure with my hard work and effort, I can make a special shopping experience for my customers. It's tough but I'm up for the challenge!
Jon: I'm always here to support you! Go create something awesome with your store. Keep it up!
Gina: Thanks, Jon! I'll try my best. You're gonna do great with your dance studio, just keep going and stay positive! We'll get through this!
Jon: Thanks! Your words mean a lot. I'm staying positive and pushing forward. We've put our hearts into our dreams and I'm sure we'll make it.",,,,,
#68:4244,frame,fn:Resolve_problem:Agent->Agent,Resolve_problem,Gina,Jon,Agent,Agent,Resolve_problem,pos,ability,asserted,False,,frame,True,,,260fbbca3783a906 f246d71393b71d9f,"Gina: Wow! You've got drive! Keep it up and you'll definitely make a splash.
Jon: Thanks Gina! Your help really means a lot. Sometimes it's hard when things don't go my way, but I'm sure if I keep pushing, I'll reach my dreams!
Gina: Understand where you're at, Jon. Setbacks are just opportunities for comebacks. You got the skills, passion, and drive. Plus my full support. Don't give up, buddy!
Jon: Thanks! Setbacks can be tough, but with your support, I can handle anything. Appreciate you having my back!
Gina: I'm here for you no matter what! Anything you want to say about your biz?
--- chunk break ---
Jon: Thanks! Setbacks can be tough, but with your support, I can handle anything. Appreciate you having my back!
Gina: I'm here for you no matter what! Anything you want to say about your biz?
Jon: Searching for a dance studio location has been tricky, but I'm determined to find the right spot - when I do, I'm sure the rest will follow!
Gina: Searching for the perfect dance studio's a tough job, Jon. Hang in there and you'll find it soon!
Jon: Thanks! Appreciate your encouragement - it means a lot! I'm working on my business and some new dance routines - rehearsing hard for an upcoming show. I'm passionate about dancing and it brings me so much joy and fulfillment.",,,,,
#68:4275,frame,fn:Subjective_influence:Entity->Entity,Subjective_influence,business,joy,Entity,Entity,Subjective_influence,pos,none,asserted,False,,frame,True,,,f246d71393b71d9f,"Jon: Thanks! Setbacks can be tough, but with your support, I can handle anything. Appreciate you having my back!
Gina: I'm here for you no matter what! Anything you want to say about your biz?
Jon: Searching for a dance studio location has been tricky, but I'm determined to find the right spot - when I do, I'm sure the rest will follow!
Gina: Searching for the perfect dance studio's a tough job, Jon. Hang in there and you'll find it soon!
Jon: Thanks! Appreciate your encouragement - it means a lot! I'm working on my business and some new dance routines - rehearsing hard for an upcoming show. I'm passionate about dancing and it brings me so much joy and fulfillment.",,,,,
#68:4328,frame,fn:Locating:Location->Perceiver,Locating,store,Jon,Location,Perceiver,Locating,pos,none,asserted,False,,frame,True,,,b3435398a54e08dd 0edc69b13f3e422a 517ad8d834abf295,"Gina: No doubt, Jon you've got this. Your passion and commitment are awesome! Keep it up!
Jon: Thanks! I'm going for my dreams!
Gina: Absolutely Jon. I'm always here to cheer you on. Make your dreams happen - keep going and believe in yourself. You got this!
Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
--- chunk break ---
Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.
--- chunk break ---
Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new customers. It's been a wild ride starting my business, but I'm not giving up!
Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?
Gina: Thanks Jon! Dance is my stress relief and fashion fuels my creativity. I love finding new trends for my store. It keeps me motivated to keep growing. Check out this pic of my fave dance session!
Jon: Wow, that's great! What made you combine clothing biz and dance?
Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with others. Plus, I can add dance-inspired items to my store!",,,,,
#68:51,frame,fn:Experiencer_focus:Experiencer->Topic,Experiencer_focus,Gina,contemporary,Experiencer,Topic,Experiencer_focus,pos,none,asserted,False,,frame,True,,,44db4df76823e6c1 e356d09b49ceffac,"Gina: That's cool, Jon! What got you into this biz?
Jon: I've been into dancing since I was a kid and it's been my passion and escape. I wanna start a dance studio so I can teach others the joy that dancing brings me.
Gina: Wow Jon, same here! Dance is pretty much my go-to for stress relief. Got any fave styles?
Jon: Cool, Gina! I love all dances, but contemporary is my top pick. It's so expressive and powerful! What's your fave?
Gina: Yeah, me too! Contemporary dance is so expressive and graceful - it really speaks to me.
--- chunk break ---
Jon: Cool, Gina! I love all dances, but contemporary is my top pick. It's so expressive and powerful! What's your fave?
Gina: Yeah, me too! Contemporary dance is so expressive and graceful - it really speaks to me.
Jon: Wow, great idea! Let's go to a dance class, it'll be so much fun!
Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
Jon: Yeah definitely! Wanna see my moves next Fri? Can't wait!",,,,,
#68:6247,frame,fn:Travel:Goal->Traveler,Travel,Success,Gina,Goal,Traveler,Travel,pos,none,asserted,False,,frame,True,,,35b93f303510e453 f2d31a1e1fd65a45,"Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?
Gina: Thanks Jon! I got the idea from a fashion mag and saw there wasn't much around like it. So I worked with the artist to make it happen - it's all about being ahead of the game and giving my customers something different.
Jon: Nice one, Gina! You never shy away from a challenge and always try something new. I'm impressed by your willingness to take risks - it's really inspiring.
Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
--- chunk break ---
Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
Gina: It's tough starting a biz, but don't let it get you down. You can make your studio work, I'm sure. And remember, I'm always here for you.
Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.",,,,,
#68:6263,frame,fn:Cause_change:Final_category->Final_category,Cause_change,business,passion,Final_category,Final_category,Cause_change,pos,none,desired,False,,frame,True,,,35b93f303510e453,"Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?
Gina: Thanks Jon! I got the idea from a fashion mag and saw there wasn't much around like it. So I worked with the artist to make it happen - it's all about being ahead of the game and giving my customers something different.
Jon: Nice one, Gina! You never shy away from a challenge and always try something new. I'm impressed by your willingness to take risks - it's really inspiring.
Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.",,,,,
#68:6304,frame,fn:Cause_change:Agent->Entity,Cause_change,Gina,work,Agent,Entity,Cause_change,pos,ability,asserted,False,,frame,True,,,f2d31a1e1fd65a45,"Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
Gina: It's tough starting a biz, but don't let it get you down. You can make your studio work, I'm sure. And remember, I'm always here for you.
Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.",,,,,
#68:8268,frame,fn:Cotheme:Goal->Source,Cotheme,Success,Gina,Goal,Source,Cotheme,pos,none,asserted,False,,frame,True,,,809338d2100ab32e c1d96ad247b35192,"Gina: Thanks! Got the tattoo a few years ago, it stands for freedom - dancing without worrying what people think. A reminder to follow my passions and express myself.
Jon: Nice reminder, Gina! It's so important to have freedom and express ourselves without worry. Dance gives me an escape to be myself.
Gina: Totally agree, Jon. Dancing lets us be ourselves and ain't nothing like the feeling it gives us. You're so dedicated to your studio, it's inspiring. Chase those dreams, buddy!
Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
Gina: This is the right attitude! How have you been juggling dance and business goals?
--- chunk break ---
Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
Gina: This is the right attitude! How have you been juggling dance and business goals?
Jon: Thanks! Juggling both my passions can be tricky, but so rewarding. Dancing and running my biz need hard work, plus they give me energy for each other. My dance moves get me pumped to tackle my business goals, and successes there boost my drive to keep dreaming on the dance floor. It's a balancing act, but fun.
Gina: Wow, Jon! You're amazing at juggling both your passions. Finding that happy medium is key - keep going and don't stop dreaming, buddy!
Jon: Thanks, Gina! Your pep-talk really meant a lot. I'm not gonna give up on my dreams - my dance studio and biz ventures need the hard work I'm putting in. Love having you in my corner, thanks for always being there!",,,,,
#68:8355,frame,fn:Difficulty:Activity->Experiencer,Difficulty,biz ventures,Gina,Activity,Experiencer,Difficulty,pos,none,asserted,False,,frame,True,,,c1d96ad247b35192 343c808460701362,"Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
Gina: This is the right attitude! How have you been juggling dance and business goals?
Jon: Thanks! Juggling both my passions can be tricky, but so rewarding. Dancing and running my biz need hard work, plus they give me energy for each other. My dance moves get me pumped to tackle my business goals, and successes there boost my drive to keep dreaming on the dance floor. It's a balancing act, but fun.
Gina: Wow, Jon! You're amazing at juggling both your passions. Finding that happy medium is key - keep going and don't stop dreaming, buddy!
Jon: Thanks, Gina! Your pep-talk really meant a lot. I'm not gonna give up on my dreams - my dance studio and biz ventures need the hard work I'm putting in. Love having you in my corner, thanks for always being there!
--- chunk break ---
Gina: Wow, Jon! You're amazing at juggling both your passions. Finding that happy medium is key - keep going and don't stop dreaming, buddy!
Jon: Thanks, Gina! Your pep-talk really meant a lot. I'm not gonna give up on my dreams - my dance studio and biz ventures need the hard work I'm putting in. Love having you in my corner, thanks for always being there!
Gina: Yeah Jon, I'm here for you! Chasing our dreams and helping each other out. Let's keep movin' forward!
Jon: Hi Gina! Been hectic for me lately. Started hitting the gym last week to stay on track with the venture. Gotta figure out how to balance it all, but it's going well. How about you?
Gina: Hey Jon! Great to hear from you. Been having some tough times lately.",,,,,
#68:8440,frame,fn:Concessive:Topic->Topic,Concessive,Dance,unique pieces,Topic,Topic,Concessive,pos,none,asserted,False,,frame,True,,,e76d30fb7a85ddca 1e364d92e8332a0b,"Gina: Thanks, Jon! Appreciate your offer. Since I lost my job at Door Dash, things have been tough. But here's some good news - I've got something to share!
Jon: Wow, that's awesome! Can't wait to hear it!
Gina: Yay! My online clothes store is open! I've been dreaming of this for a while now - can't wait to see what happens!
Jon: Congrats! That's awesome! What gave you the idea to start the online store?
Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
--- chunk break ---
Jon: Congrats! That's awesome! What gave you the idea to start the online store?
Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
Jon: Wow, that's awesome! Combining your two interests into a store is super cool. Best of luck with it!
Gina: Thanks! How is biz going? I hope it's going well!
Jon: Thanks for askin', Gina! Losing my job was hard, but I'm livin' my dreams now. Startin' my biz has been tough but I'm gonna make it! I keep facing new challenges, but I'm sure it'll be worth it in the end.",,,,,
#68:8444,frame,fn:Locating:Perceiver->Sought_entity,Locating,Gina,unique pieces,Perceiver,Sought_entity,Locating,pos,none,asserted,False,,frame,True,,,e76d30fb7a85ddca 1e364d92e8332a0b,"Gina: Thanks, Jon! Appreciate your offer. Since I lost my job at Door Dash, things have been tough. But here's some good news - I've got something to share!
Jon: Wow, that's awesome! Can't wait to hear it!
Gina: Yay! My online clothes store is open! I've been dreaming of this for a while now - can't wait to see what happens!
Jon: Congrats! That's awesome! What gave you the idea to start the online store?
Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
--- chunk break ---
Jon: Congrats! That's awesome! What gave you the idea to start the online store?
Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
Jon: Wow, that's awesome! Combining your two interests into a store is super cool. Best of luck with it!
Gina: Thanks! How is biz going? I hope it's going well!
Jon: Thanks for askin', Gina! Losing my job was hard, but I'm livin' my dreams now. Startin' my biz has been tough but I'm gonna make it! I keep facing new challenges, but I'm sure it'll be worth it in the end.",,,,,
#68:8487,frame,fn:Familiarity:Cognizer->Entity,Familiarity,Gina,biz,Cognizer,Entity,Familiarity,pos,none,asserted,False,,frame,True,,,1e364d92e8332a0b d393142c05b9c40f,"Jon: Congrats! That's awesome! What gave you the idea to start the online store?
Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
Jon: Wow, that's awesome! Combining your two interests into a store is super cool. Best of luck with it!
Gina: Thanks! How is biz going? I hope it's going well!
Jon: Thanks for askin', Gina! Losing my job was hard, but I'm livin' my dreams now. Startin' my biz has been tough but I'm gonna make it! I keep facing new challenges, but I'm sure it'll be worth it in the end.
--- chunk break ---
Gina: Thanks! How is biz going? I hope it's going well!
Jon: Thanks for askin', Gina! Losing my job was hard, but I'm livin' my dreams now. Startin' my biz has been tough but I'm gonna make it! I keep facing new challenges, but I'm sure it'll be worth it in the end.
Gina: Yeah, starting and running my own biz has had its ups and downs - but it's been an amazing ride!
Jon: Yeah, it's been a rollercoaster. But your success really inspires me to keep pushing forward. Your determination is awesome!
Gina: Thanks, Jon! Your words are really encouraging. Glad my journey is inspiring others.",,,,,
#68:10528,ontology,has sender,attended,Jon,dance clases,,,,,,,,,ontology,False,0.7818027138710022,0.5077,537dbb473f25c60e,"Gina: Thanks for the advice, Jon! Building relationships and creating a strong brand image for my store is something I'm always working on. You're right, staying positive is key. What helps you stay motivated with your dance studio business?
Jon: Seeing my students succeed motivates me. It's awesome to help them learn and reach their goals. Your support, Gina, means a lot too. Here's a photo of us after during one of the dance clases.
Gina: That's awesome, Jon! Seeing your students grow and succeed must be really fulfilling. Glad I can be part of this journey!
Jon: Thanks for being there for me! It's really made a huge difference and it feels great.
Gina: Glad I could help, Jon! It's nice to be part of something positive. Supporting your dreams is awesome!",,,,,
#68:12377,ontology,uses,likes,Gina,dance-inspired items,,,,,,,,,ontology,False,0.48936817049980164,0.6974,517ad8d834abf295,"Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new customers. It's been a wild ride starting my business, but I'm not giving up!
Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?
Gina: Thanks Jon! Dance is my stress relief and fashion fuels my creativity. I love finding new trends for my store. It keeps me motivated to keep growing. Check out this pic of my fave dance session!
Jon: Wow, that's great! What made you combine clothing biz and dance?
Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with others. Plus, I can add dance-inspired items to my store!",,,,,
