rid,tier,canonical_predicate,predicate,head,tail,head_role,tail_role,frame,polarity,modality,epistemic,hedged,attributed_to,anchor,reified,confidence,verifier_score,evidence_chunk_ids,evidence_text,judge_span,judge_predicate,judge_direction,judge_polarity_modality,notes
#104:17,ontology,memberOf,memberOf,Gina,dance crew,,,,,,,,,ontology,False,0.5604029297828674,0.57,2035bdf12883102f,"4:04 pm on 20 January, 2023 | Jon: Wow, great idea! Let's go to a dance class, it'll be so much fun!
4:04 pm on 20 January, 2023 | Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
4:04 pm on 20 January, 2023 | Jon: Yeah definitely! Wanna see my moves next Fri? Can't wait!
4:04 pm on 20 January, 2023 | Gina: Sounds great, Jon! Next Friday works. Let's boogie!
4:04 pm on 20 January, 2023 | Jon: Wow, I'm excited too! This is gonna be great!
4:04 pm on 20 January, 2023 | Gina: Wow! What did you get?
4:04 pm on 20 January, 2023 | Jon: Woah, that pic's from when my dance crew took home first in a local comp last year. It was amazing up on that stage! I'm super keen to spread that intensity with other peeps. Gina, you ever been in any dance comps or shows?
4:04 pm on 20 January, 2023 | Gina: I used to compete in a few dance competitions and shows - my fav memory was when my team won first place at a regionals at age fifteen. It was an awesome feeling of accomplishment!
4:04 pm on 20 January, 2023 | Jon: Wow! Winning first place is amazing! What dance were you doing?
4:04 pm on 20 January, 2023 | Gina: Thanks! We just did a contemporary piece called ""Finding Freedom."" It was really emotional and powerful.
4:04 pm on 20 January, 2023 | Jon: Wow, that must've been great! Check my ideal dance studio by the water.
4:04 pm on 20 January, 2023 | Gina: Cool setup! Man, you can't deny that view! Got time to rehearse with a biz and a new store?",0,1,1,1,
#104:19,ontology,owns,owns,Jon,dance studio,,,,,,,,,ontology,False,0.8614889979362488,0.6566,2035bdf12883102f e20e65dd3a86b9d3 6fb2dbe1f9956b94 bf55db5a5ef110e2 c605b5c00641da2a 988729252f2b5f46 c4dc14bfff7a723b 819e053e767e712f,"4:04 pm on 20 January, 2023 | Jon: Wow, great idea! Let's go to a dance class, it'll be so much fun!
4:04 pm on 20 January, 2023 | Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
4:04 pm on 20 January, 2023 | Jon: Yeah definitely! Wanna see my moves next Fri? Can't wait!
4:04 pm on 20 January, 2023 | Gina: Sounds great, Jon! Next Friday works. Let's boogie!
4:04 pm on 20 January, 2023 | Jon: Wow, I'm excited too! This is gonna be great!
4:04 pm on 20 January, 2023 | Gina: Wow! What did you get?
4:04 pm on 20 January, 2023 | Jon: Woah, that pic's from when my dance crew took home first in a local comp last year. It was amazing up on that stage! I'm super keen to spread that intensity with other peeps. Gina, you ever been in any dance comps or shows?
4:04 pm on 20 January, 2023 | Gina: I used to compete in a few dance competitions and shows - my fav memory was when my team won first place at a regionals at age fifteen. It was an awesome feeling of accomplishment!
4:04 pm on 20 January, 2023 | Jon: Wow! Winning first place is amazing! What dance were you doing?
4:04 pm on 20 January, 2023 | Gina: Thanks! We just did a contemporary piece called ""Finding Freedom."" It was really emotional and powerful.
4:04 pm on 20 January, 2023 | Jon: Wow, that must've been great! Check my ideal dance studio by the water.
4:04 pm on 20 January, 2023 | Gina: Cool setup! Man, you can't deny that view! Got time to rehearse with a biz and a new store?
--- chunk break ---
2:32 pm on 29 January, 2023 | Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
2:32 pm on 29 January, 2023 | Gina: Definitely! Dance floors help avoid injuries and make dancing more enjoyable. You thinking about it is great. Any particular type of flooring you like?
2:32 pm on 29 January, 2023 | Jon: Yeah, good flooring's crucial. I'm after Marley flooring, which is what dance studios usually use. It's great 'cause it's grippy but still lets you move, plus it's tough and easy to keep clean.
2:32 pm on 29 January, 2023 | Gina: Sounds great! Marley's perfect; it's got the right amount of grip and movement. Can't wait to see your dance studio done!
2:32 pm on 29 January, 2023 | Jon: Yeah, can't wait to see it done! Looking for the right place and getting everything ready has been a mix of exciting and nerve-wracking, but I'm determined to make it work. It'll be worth it!
2:32 pm on 29 January, 2023 | Gina: Believe in yourself, Jon! The process may be tough, but you got this. Push through and it'll be worth it. Don't forget to take breaks and dance it out when you need to destress!
2:32 pm on 29 January, 2023 | Jon: Glad I have you in my corner! Gotta make time to dance and vent, that's for sure. We'll make it through this - hang in there!
2:32 pm on 29 January, 2023 | Gina: Thanks, Jon! Appreciate your support!
--- chunk break ---
7:28 pm on 23 March, 2023 | Jon: Hey Gina, how's it going?
7:28 pm on 23 March, 2023 | Gina: Hey Jon, my online clothing store has been a roller coaster but rewarding. Starting a business takes courage - you hang in there too!
7:28 pm on 23 March, 2023 | Jon: Thanks Gina! It's been tough, but I'm gonna make it happen. It's been great! And hey, you're awesome with your store. How's it going?
7:28 pm on 23 March, 2023 | Gina: Thanks! Appreciate your kind words. Store's going good, just been keeping up with fashion trends so I can offer the best pieces to customers. It's been a lot of work, but really enjoying it. Got any advice or tips on running a successful biz?
7:28 pm on 23 March, 2023 | Jon: Yeah, brand identity is key. Make sure yours stands out. Also be sure to build relationships with your customers – let them know you care. And don't forget to stay positive and motivate others. Your energy will be contagious!
7:28 pm on 23 March, 2023 | Gina: Thanks for the advice, Jon! Building relationships and creating a strong brand image for my store is something I'm always working on. You're right, staying positive is key. What helps you stay motivated with your dance studio business?
7:28 pm on 23 March, 2023 | Jon: Seeing my students succeed motivates me. It's awesome to help them learn and reach their goals. Your support, Gina, means a lot too. Here's a photo of us after during one of the dance clases.
--- chunk break ---
<5 further chunk(s) evoke this frame instance; ids listed>",1,1,1,1,
#104:2049,ontology,likes,likes,Jon,new fashion piece,,,,,,,,,ontology,False,0.47180745005607605,0.5907,c18db2c5efeef93a,"9:32 am on 8 February, 2023 | Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
9:32 am on 8 February, 2023 | Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
9:32 am on 8 February, 2023 | Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
9:32 am on 8 February, 2023 | Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.
9:32 am on 8 February, 2023 | Gina: That's awesome! I'm sure you feel great knowing your students are doing so well with dance. It's amazing what it can do for people! Oh, and btw - I've been working hard on my online store and just teamed up with a local artist for some cool designs. Check 'em out!
9:32 am on 8 February, 2023 | Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?",1,0,1,1,
#104:2050,ontology,likes,likes,Jon,fashion piece,,,,,,,,,ontology,False,0.5539541244506836,0.6009,c18db2c5efeef93a,"9:32 am on 8 February, 2023 | Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
9:32 am on 8 February, 2023 | Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
9:32 am on 8 February, 2023 | Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
9:32 am on 8 February, 2023 | Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.
9:32 am on 8 February, 2023 | Gina: That's awesome! I'm sure you feel great knowing your students are doing so well with dance. It's amazing what it can do for people! Oh, and btw - I've been working hard on my online store and just teamed up with a local artist for some cool designs. Check 'em out!
9:32 am on 8 February, 2023 | Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?",1,0,1,1,
#104:2051,ontology,likes,likes,Jon,dance moves,,,,,,,,,ontology,False,0.405097097158432,0.5757,c18db2c5efeef93a,"9:32 am on 8 February, 2023 | Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
9:32 am on 8 February, 2023 | Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
9:32 am on 8 February, 2023 | Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
9:32 am on 8 February, 2023 | Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.
9:32 am on 8 February, 2023 | Gina: That's awesome! I'm sure you feel great knowing your students are doing so well with dance. It's amazing what it can do for people! Oh, and btw - I've been working hard on my online store and just teamed up with a local artist for some cool designs. Check 'em out!
9:32 am on 8 February, 2023 | Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?",1,1,1,1,
#104:2052,ontology,likes,likes,Jon,Dancing,,,,,,,,,ontology,False,0.6370847225189209,0.6537,c18db2c5efeef93a,"9:32 am on 8 February, 2023 | Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
9:32 am on 8 February, 2023 | Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
9:32 am on 8 February, 2023 | Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
9:32 am on 8 February, 2023 | Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.
9:32 am on 8 February, 2023 | Gina: That's awesome! I'm sure you feel great knowing your students are doing so well with dance. It's amazing what it can do for people! Oh, and btw - I've been working hard on my online store and just teamed up with a local artist for some cool designs. Check 'em out!
9:32 am on 8 February, 2023 | Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?",1,1,1,1,
#104:2055,ontology,owns,owns,Gina,business,,,,,,,,,ontology,False,0.6580644249916077,0.7373,be99e522e465f524 9112b68aa53fe258,"9:32 am on 8 February, 2023 | Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?
9:32 am on 8 February, 2023 | Gina: Thanks Jon! I got the idea from a fashion mag and saw there wasn't much around like it. So I worked with the artist to make it happen - it's all about being ahead of the game and giving my customers something different.
9:32 am on 8 February, 2023 | Jon: Nice one, Gina! You never shy away from a challenge and always try something new. I'm impressed by your willingness to take risks - it's really inspiring.
9:32 am on 8 February, 2023 | Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
9:32 am on 8 February, 2023 | Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
9:32 am on 8 February, 2023 | Gina: It's tough starting a biz, but don't let it get you down. You can make your studio work, I'm sure. And remember, I'm always here for you.
9:32 am on 8 February, 2023 | Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
--- chunk break ---
11:24 am on 25 April, 2023 | Jon: I've been feeling kinda low on confidence lately. It's hard to run a business when you don't have faith in yourself. Any tips on how you stay confident in your business?
11:24 am on 25 April, 2023 | Gina: I get it, Jon. Confidence is important in business. I stay motivated by reminding myself of my successes and progress. It also helps to have a good support system. Just focus on why you started this – because you love it! Have faith in yourself, Jon. I do!
11:24 am on 25 April, 2023 | Jon: Thanks! Your words mean a lot. Gotta focus on success and why I started. You're right, I love it and that'll keep my confidence up.
11:24 am on 25 April, 2023 | Gina: No worries, Jon! Sounds like what I said was helpful. You're incredibly talented and passionate about dance. Don't forget, believe in yourself and your abilities. Tackle any obstacle that comes your way and keep shining!
11:24 am on 25 April, 2023 | Jon: Thanks! Your support means a lot. I'm gonna keep going and reach my dreams no matter what.
11:24 am on 25 April, 2023 | Gina: Go for it, Jon! You got this! Don't let anything stop you. We're in this together!
11:24 am on 25 April, 2023 | Jon: Appreciate your encouragement. We'll keep pushing each other on this path.
11:24 am on 25 April, 2023 | Gina: Yeah! Let's keep each other going. We can do it!",1,1,1,1,
#104:2056,ontology,worksFor,worksFor,Jon,Jon's studio,,,,,,,,,ontology,False,0.6310195326805115,,8b17b6876957a344,"9:32 am on 8 February, 2023 | Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
9:32 am on 8 February, 2023 | Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.
9:32 am on 8 February, 2023 | Jon: Love the tattoo, did you just get it?
9:32 am on 8 February, 2023 | Gina: Thanks! Got the tattoo a few years ago, it stands for freedom - dancing without worrying what people think. A reminder to follow my passions and express myself.
9:32 am on 8 February, 2023 | Jon: Nice reminder, Gina! It's so important to have freedom and express ourselves without worry. Dance gives me an escape to be myself.
9:32 am on 8 February, 2023 | Gina: Totally agree, Jon. Dancing lets us be ourselves and ain't nothing like the feeling it gives us. You're so dedicated to your studio, it's inspiring. Chase those dreams, buddy!
9:32 am on 8 February, 2023 | Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
9:32 am on 8 February, 2023 | Gina: This is the right attitude! How have you been juggling dance and business goals?",1,1,1,1,
#104:2061,ontology,about,about,tattoo,Gina,,,,,,,,,ontology,False,0.3847901225090027,0.5855,8b17b6876957a344,"9:32 am on 8 February, 2023 | Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
9:32 am on 8 February, 2023 | Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.
9:32 am on 8 February, 2023 | Jon: Love the tattoo, did you just get it?
9:32 am on 8 February, 2023 | Gina: Thanks! Got the tattoo a few years ago, it stands for freedom - dancing without worrying what people think. A reminder to follow my passions and express myself.
9:32 am on 8 February, 2023 | Jon: Nice reminder, Gina! It's so important to have freedom and express ourselves without worry. Dance gives me an escape to be myself.
9:32 am on 8 February, 2023 | Gina: Totally agree, Jon. Dancing lets us be ourselves and ain't nothing like the feeling it gives us. You're so dedicated to your studio, it's inspiring. Chase those dreams, buddy!
9:32 am on 8 February, 2023 | Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
9:32 am on 8 February, 2023 | Gina: This is the right attitude! How have you been juggling dance and business goals?",0,1,1,1,
#104:2075,ontology,likes,likes,Gina,fashion,,,,,,,,,ontology,False,0.48643046617507935,0.6595,dd8f374c5e22ca6d c3a1951080bc43cf,"2:35 pm on 16 March, 2023 | Jon: Hi Gina! Been hectic for me lately. Started hitting the gym last week to stay on track with the venture. Gotta figure out how to balance it all, but it's going well. How about you?
2:35 pm on 16 March, 2023 | Gina: Hey Jon! Great to hear from you. Been having some tough times lately.
2:35 pm on 16 March, 2023 | Jon: Oof, sorry to hear that. What's up? Is there anything I can do to help?
2:35 pm on 16 March, 2023 | Gina: Thanks, Jon! Appreciate your offer. Since I lost my job at Door Dash, things have been tough. But here's some good news - I've got something to share!
2:35 pm on 16 March, 2023 | Jon: Wow, that's awesome! Can't wait to hear it!
2:35 pm on 16 March, 2023 | Gina: Yay! My online clothes store is open! I've been dreaming of this for a while now - can't wait to see what happens!
2:35 pm on 16 March, 2023 | Jon: Congrats! That's awesome! What gave you the idea to start the online store?
2:35 pm on 16 March, 2023 | Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
2:35 pm on 16 March, 2023 | Jon: Wow, that's awesome! Combining your two interests into a store is super cool. Best of luck with it!
2:35 pm on 16 March, 2023 | Gina: Thanks! How is biz going? I hope it's going well!
--- chunk break ---
1:26 pm on 3 April, 2023 | Jon: Hey Gina, I had to shut down my bank account. It was tough, but I needed to do it for my biz.
1:26 pm on 3 April, 2023 | Gina: Oh no, Jon! Sorry to hear that. Tough decision for you? How're you handling the changes?
1:26 pm on 3 April, 2023 | Jon: It was a tough call, but I thought it'd help my biz grow. Handling changes has been hard, but I'm staying positive and looking ahead. Anything new for you?
1:26 pm on 3 April, 2023 | Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new customers. It's been a wild ride starting my business, but I'm not giving up!
1:26 pm on 3 April, 2023 | Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?
1:26 pm on 3 April, 2023 | Gina: Thanks Jon! Dance is my stress relief and fashion fuels my creativity. I love finding new trends for my store. It keeps me motivated to keep growing. Check out this pic of my fave dance session!
1:26 pm on 3 April, 2023 | Jon: Wow, that's great! What made you combine clothing biz and dance?
1:26 pm on 3 April, 2023 | Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with others. Plus, I can add dance-inspired items to my store!
1:26 pm on 3 April, 2023 | Jon: Nice work! Combining passions is always cool. How's it going?",1,1,1,1,
#104:2076,ontology,likes,likes,Gina,fashion trends,,,,,,,,,ontology,False,0.34619301557540894,0.6467,dd8f374c5e22ca6d,"2:35 pm on 16 March, 2023 | Jon: Hi Gina! Been hectic for me lately. Started hitting the gym last week to stay on track with the venture. Gotta figure out how to balance it all, but it's going well. How about you?
2:35 pm on 16 March, 2023 | Gina: Hey Jon! Great to hear from you. Been having some tough times lately.
2:35 pm on 16 March, 2023 | Jon: Oof, sorry to hear that. What's up? Is there anything I can do to help?
2:35 pm on 16 March, 2023 | Gina: Thanks, Jon! Appreciate your offer. Since I lost my job at Door Dash, things have been tough. But here's some good news - I've got something to share!
2:35 pm on 16 March, 2023 | Jon: Wow, that's awesome! Can't wait to hear it!
2:35 pm on 16 March, 2023 | Gina: Yay! My online clothes store is open! I've been dreaming of this for a while now - can't wait to see what happens!
2:35 pm on 16 March, 2023 | Jon: Congrats! That's awesome! What gave you the idea to start the online store?
2:35 pm on 16 March, 2023 | Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
2:35 pm on 16 March, 2023 | Jon: Wow, that's awesome! Combining your two interests into a store is super cool. Best of luck with it!
2:35 pm on 16 March, 2023 | Gina: Thanks! How is biz going? I hope it's going well!",1,1,1,1,
#104:2077,ontology,likes,likes,Gina,dance,,,,,,,,,ontology,False,0.5352198481559753,0.6503,dd8f374c5e22ca6d c3a1951080bc43cf,"2:35 pm on 16 March, 2023 | Jon: Hi Gina! Been hectic for me lately. Started hitting the gym last week to stay on track with the venture. Gotta figure out how to balance it all, but it's going well. How about you?
2:35 pm on 16 March, 2023 | Gina: Hey Jon! Great to hear from you. Been having some tough times lately.
2:35 pm on 16 March, 2023 | Jon: Oof, sorry to hear that. What's up? Is there anything I can do to help?
2:35 pm on 16 March, 2023 | Gina: Thanks, Jon! Appreciate your offer. Since I lost my job at Door Dash, things have been tough. But here's some good news - I've got something to share!
2:35 pm on 16 March, 2023 | Jon: Wow, that's awesome! Can't wait to hear it!
2:35 pm on 16 March, 2023 | Gina: Yay! My online clothes store is open! I've been dreaming of this for a while now - can't wait to see what happens!
2:35 pm on 16 March, 2023 | Jon: Congrats! That's awesome! What gave you the idea to start the online store?
2:35 pm on 16 March, 2023 | Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
2:35 pm on 16 March, 2023 | Jon: Wow, that's awesome! Combining your two interests into a store is super cool. Best of luck with it!
2:35 pm on 16 March, 2023 | Gina: Thanks! How is biz going? I hope it's going well!
--- chunk break ---
1:26 pm on 3 April, 2023 | Jon: Hey Gina, I had to shut down my bank account. It was tough, but I needed to do it for my biz.
1:26 pm on 3 April, 2023 | Gina: Oh no, Jon! Sorry to hear that. Tough decision for you? How're you handling the changes?
1:26 pm on 3 April, 2023 | Jon: It was a tough call, but I thought it'd help my biz grow. Handling changes has been hard, but I'm staying positive and looking ahead. Anything new for you?
1:26 pm on 3 April, 2023 | Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new customers. It's been a wild ride starting my business, but I'm not giving up!
1:26 pm on 3 April, 2023 | Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?
1:26 pm on 3 April, 2023 | Gina: Thanks Jon! Dance is my stress relief and fashion fuels my creativity. I love finding new trends for my store. It keeps me motivated to keep growing. Check out this pic of my fave dance session!
1:26 pm on 3 April, 2023 | Jon: Wow, that's great! What made you combine clothing biz and dance?
1:26 pm on 3 April, 2023 | Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with others. Plus, I can add dance-inspired items to my store!
1:26 pm on 3 April, 2023 | Jon: Nice work! Combining passions is always cool. How's it going?",1,1,1,1,
#104:2087,ontology,worksFor,worksFor,Gina,Gina's store,,,,,,,,,ontology,False,0.30131545662879944,,6fb2dbe1f9956b94,"7:28 pm on 23 March, 2023 | Jon: Hey Gina, how's it going?
7:28 pm on 23 March, 2023 | Gina: Hey Jon, my online clothing store has been a roller coaster but rewarding. Starting a business takes courage - you hang in there too!
7:28 pm on 23 March, 2023 | Jon: Thanks Gina! It's been tough, but I'm gonna make it happen. It's been great! And hey, you're awesome with your store. How's it going?
7:28 pm on 23 March, 2023 | Gina: Thanks! Appreciate your kind words. Store's going good, just been keeping up with fashion trends so I can offer the best pieces to customers. It's been a lot of work, but really enjoying it. Got any advice or tips on running a successful biz?
7:28 pm on 23 March, 2023 | Jon: Yeah, brand identity is key. Make sure yours stands out. Also be sure to build relationships with your customers – let them know you care. And don't forget to stay positive and motivate others. Your energy will be contagious!
7:28 pm on 23 March, 2023 | Gina: Thanks for the advice, Jon! Building relationships and creating a strong brand image for my store is something I'm always working on. You're right, staying positive is key. What helps you stay motivated with your dance studio business?
7:28 pm on 23 March, 2023 | Jon: Seeing my students succeed motivates me. It's awesome to help them learn and reach their goals. Your support, Gina, means a lot too. Here's a photo of us after during one of the dance clases.",1,1,1,1,
#104:2092,ontology,owns,owns,Jon,dance studio business,,,,,,,,,ontology,False,0.45735710859298706,0.5856,6fb2dbe1f9956b94,"7:28 pm on 23 March, 2023 | Jon: Hey Gina, how's it going?
7:28 pm on 23 March, 2023 | Gina: Hey Jon, my online clothing store has been a roller coaster but rewarding. Starting a business takes courage - you hang in there too!
7:28 pm on 23 March, 2023 | Jon: Thanks Gina! It's been tough, but I'm gonna make it happen. It's been great! And hey, you're awesome with your store. How's it going?
7:28 pm on 23 March, 2023 | Gina: Thanks! Appreciate your kind words. Store's going good, just been keeping up with fashion trends so I can offer the best pieces to customers. It's been a lot of work, but really enjoying it. Got any advice or tips on running a successful biz?
7:28 pm on 23 March, 2023 | Jon: Yeah, brand identity is key. Make sure yours stands out. Also be sure to build relationships with your customers – let them know you care. And don't forget to stay positive and motivate others. Your energy will be contagious!
7:28 pm on 23 March, 2023 | Gina: Thanks for the advice, Jon! Building relationships and creating a strong brand image for my store is something I'm always working on. You're right, staying positive is key. What helps you stay motivated with your dance studio business?
7:28 pm on 23 March, 2023 | Jon: Seeing my students succeed motivates me. It's awesome to help them learn and reach their goals. Your support, Gina, means a lot too. Here's a photo of us after during one of the dance clases.",1,1,1,1,
#104:21,ontology,owns,owns,Gina,dance studio,,,,,,,,,ontology,False,0.39185237884521484,0.6549,2035bdf12883102f,"4:04 pm on 20 January, 2023 | Jon: Wow, great idea! Let's go to a dance class, it'll be so much fun!
4:04 pm on 20 January, 2023 | Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
4:04 pm on 20 January, 2023 | Jon: Yeah definitely! Wanna see my moves next Fri? Can't wait!
4:04 pm on 20 January, 2023 | Gina: Sounds great, Jon! Next Friday works. Let's boogie!
4:04 pm on 20 January, 2023 | Jon: Wow, I'm excited too! This is gonna be great!
4:04 pm on 20 January, 2023 | Gina: Wow! What did you get?
4:04 pm on 20 January, 2023 | Jon: Woah, that pic's from when my dance crew took home first in a local comp last year. It was amazing up on that stage! I'm super keen to spread that intensity with other peeps. Gina, you ever been in any dance comps or shows?
4:04 pm on 20 January, 2023 | Gina: I used to compete in a few dance competitions and shows - my fav memory was when my team won first place at a regionals at age fifteen. It was an awesome feeling of accomplishment!
4:04 pm on 20 January, 2023 | Jon: Wow! Winning first place is amazing! What dance were you doing?
4:04 pm on 20 January, 2023 | Gina: Thanks! We just did a contemporary piece called ""Finding Freedom."" It was really emotional and powerful.
4:04 pm on 20 January, 2023 | Jon: Wow, that must've been great! Check my ideal dance studio by the water.
4:04 pm on 20 January, 2023 | Gina: Cool setup! Man, you can't deny that view! Got time to rehearse with a biz and a new store?",0,1,1,1,
#104:2104,ontology,owns,owns,Jon,biz,,,,,,,,,ontology,False,0.5538613200187683,0.5996,c3a1951080bc43cf,"1:26 pm on 3 April, 2023 | Jon: Hey Gina, I had to shut down my bank account. It was tough, but I needed to do it for my biz.
1:26 pm on 3 April, 2023 | Gina: Oh no, Jon! Sorry to hear that. Tough decision for you? How're you handling the changes?
1:26 pm on 3 April, 2023 | Jon: It was a tough call, but I thought it'd help my biz grow. Handling changes has been hard, but I'm staying positive and looking ahead. Anything new for you?
1:26 pm on 3 April, 2023 | Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new customers. It's been a wild ride starting my business, but I'm not giving up!
1:26 pm on 3 April, 2023 | Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?
1:26 pm on 3 April, 2023 | Gina: Thanks Jon! Dance is my stress relief and fashion fuels my creativity. I love finding new trends for my store. It keeps me motivated to keep growing. Check out this pic of my fave dance session!
1:26 pm on 3 April, 2023 | Jon: Wow, that's great! What made you combine clothing biz and dance?
1:26 pm on 3 April, 2023 | Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with others. Plus, I can add dance-inspired items to my store!
1:26 pm on 3 April, 2023 | Jon: Nice work! Combining passions is always cool. How's it going?",1,1,1,1,
