rid,tier,canonical_predicate,predicate,head,tail,head_role,tail_role,frame,polarity,modality,epistemic,hedged,attributed_to,anchor,reified,confidence,verifier_score,evidence_chunk_ids,evidence_text,judge_span,judge_predicate,judge_direction,judge_polarity_modality,notes
#68:6173,frame,fn:Activity_ongoing:Agent->Duration,Activity_ongoing,Gina,short trip,Agent,Duration,Activity_ongoing,pos,none,asserted,False,,frame,True,,,89af98a3109c16d6,"Gina: Go, Jon! I'm here for you. Keep going!
Jon: Knowing you've got my back really helps keep me going. I won't let you down!
Gina: No worries, Jon! You're really inspiring with your determination and passion for dance. Keep it up!
Jon: Hey Gina, hope you're doing great! Still working on my biz. Took a short trip last week to Rome to clear my mind a little.
Gina: Hi! Good for you! It definitely will help you to concentrate on your biz better.",,,,,
#68:6187,frame,fn:Feeling:Emotion->Experiencer,Feeling,joy,Gina,Emotion,Experiencer,Feeling,pos,none,asserted,False,,frame,True,,,6bad941720cf0387,"Jon: Thanks, Gina! I'm excited! It's been a wild ride, but I'm feeling good and ready to give it my best.
Gina: Wow, Jon, you must be so excited! You've come so far since we last talked, and tomorrow's gonna be a blast! All those long nights were worth it - so take some time to savor it. Capture the joy and thrill that dance brings - it's magical!
Jon: Tomorrow's gonna be an awesome night and I'm not gonna forget a second of it. I put so much into this and I want to savor all the good vibes. Thanks for always having my back. You're the best!
Gina: I'm always proud of you. Enjoy the good feels tomorrow, you earned it!
Jon: Thanks! Your pride and support mean a lot. Looking forward to enjoying the moment with you.",,,,,
#68:6196,frame,fn:Talking_into:Addressee->Content,Talking_into,Gina,unique pieces,Addressee,Content,Talking_into,pos,none,asserted,False,,frame,True,,,94ba5565c1f96037,"Jon: Woohoo! Tomorrow's opening will be so much fun. Can't wait for it - and for you to be there!
Gina: Can't wait too!
Jon: Definitely! Let's make tomorrow unforgettable, Gina. See you there! Bye!
Gina: See you tomorrow. Bye!
Gina: Hey Jon, what's been up? Some pretty cool stuff happened since we talked. I have acquired some new unique pieces for my store.",,,,,
#68:6212,frame,fn:Giving:Donor->Theme,Giving,Gina,goals,Donor,Theme,Giving,pos,none,asserted,False,,frame,True,,,b75040bb82d294ff,"Jon: Thanks, Gina! Seeing my goals written down on paper really helps keep me motivated and focused on what I have to do. I know it won't be easy, but I'm sure it'll pay off. Thanks for the support!
Gina: No worries, Jon! When things get rough, keep persevering and keep working hard. You'll get there! Don't quit!
Jon: Thanks, Gina! That sign reminds me to never give up, however hard things get. I'll keep going!
Gina: Believe in yourself and keep going. You can do it!
Jon: Thanks! I'm feeling confident and won't give up. Your support means a ton to me.",,,,,
#68:6214,frame,fn:Giving:Recipient->Theme,Giving,Jon,goals,Recipient,Theme,Giving,pos,none,asserted,False,,frame,True,,,b75040bb82d294ff,"Jon: Thanks, Gina! Seeing my goals written down on paper really helps keep me motivated and focused on what I have to do. I know it won't be easy, but I'm sure it'll pay off. Thanks for the support!
Gina: No worries, Jon! When things get rough, keep persevering and keep working hard. You'll get there! Don't quit!
Jon: Thanks, Gina! That sign reminds me to never give up, however hard things get. I'll keep going!
Gina: Believe in yourself and keep going. You can do it!
Jon: Thanks! I'm feeling confident and won't give up. Your support means a ton to me.",,,,,
#68:6217,frame,fn:Activity_ongoing:Activity->Agent,Activity_ongoing,Dance practice,Gina,Activity,Agent,Activity_ongoing,pos,none,asserted,False,,frame,True,,,c6046300c8bac1a0,"Gina: Believe in yourself and keep going. You can do it!
Jon: Thanks! I'm feeling confident and won't give up. Your support means a ton to me.
Gina: Hey Jon! Long time no chat! How's the dance studio? Last week was wild, I got noticed by fashion editors and it's been amazing but kinda scary. Everything's exciting but it's a lot of pressure to keep going up!
Jon: Hey Gina! Congrats on the fashion editors reach-out, that's awesome! Dance practice has been fun and exhausting. I'm gonna stay determined and make my own path by going full-time with my biz idea.
Gina: Just remember that sometimes stumbling blocks can be opened doors. Keep going!",,,,,
#68:6231,frame,fn:Giving:Donor->Theme,Giving,Gina,Dance,Donor,Theme,Giving,pos,none,asserted,False,,frame,True,,,44ba91a8d6dc5bc8,"Jon: Thanks, Gina - really appreciate your words and encouragement! Dance has the power to bring us together and create sweet moments. Moments like this remind me why I'm chasing my dream and keep me pushing through any struggles.
Gina: Take comfort in knowing you've got a solid community cheering you on, me included. Keep on pushing!
Jon: Feeling supported by all of you means so much. It gives me the oomph to keep chasing my dreams. Your faith in me is priceless - I won't let you down!
Gina: Don't let anything stop you. You have potential!
Jon: Thanks, Gina! Your faith in me is a real boost. I'm gonna make my dreams come true!",,,,,
#68:6267,frame,fn:Bringing:Agent->Goal,Bringing,Jon,rock the dance floor,Agent,Goal,Bringing,pos,none,asserted,False,,frame,True,,,513cba076a9eef73,"Gina: Thanks, Jon! You're awesome. Let's get to work and make your studio shine!
Jon: Definitely, Gina! Let's make our collaboration awesome and bring some dance magic to the world. Can't wait to see what we can do together!
Gina: Definitely, Jon! I'm pumped to collaborate with you and make some sweet moves. Together, we can make a difference and show the world what we can do. Let's go for it!
Jon: Yeah, Gina! We'll rock the dance floor and teach others to chase their dreams. Let's go for it and make an impact!
Gina: Yeah Jon! Let's make a difference and show 'em what we got. We can do amazing things together!",,,,,
#68:6277,frame,fn:Holding_off_on:Agent->Salient_entity,Holding_off_on,Jon,Shia Labeouf,Agent,Salient_entity,Holding_off_on,pos,none,asserted,False,,frame,True,,,8e81d22196b897ea,"Jon: Hey Gina! We haven't talked in a few days. Been rehearsing hard and working on business plans. It's been stressful, but dancing has kept me going.
Gina: Hey Jon! Remember, just do it! You should get to the point where anyone else would quit and you're not going to stop there. No, what are you waiting for? Do it! Just do it!
Jon: Ha, ha! Thanks, Gina. Sounds familiar, who do those words belong to?
Gina: It's Shia Labeouf!
Jon: Ahhahha, really!? Yea, that definitely him.",,,,,
#68:6280,frame,fn:Activity_ongoing:Activity->Agent,Activity_ongoing,self-expression,Jon,Activity,Agent,Activity_ongoing,pos,none,asserted,False,,frame,True,,,f6bfdf44e0953c09,"Gina: It's Shia Labeouf!
Jon: Ahhahha, really!? Yea, that definitely him.
Gina: Hah, yeah!) But really having a creative space for dancers is so important. Last Friday at dance class with a group of friends I felt it. Your studio will be a go-to spot for self-expression. Keep up the good work and don't forget your passion for dance.
Jon: Thanks, Gina! Your words of encouragement keep me motivated. Can't wait 'til my studio starts welcoming dancers of all ages and backgrounds!
Gina: I'm so happy to see my words motivating you, Jon. <3",,,,,
#68:69,frame,fn:Activity_ongoing:Activity->Agent,Activity_ongoing,Dance,Jon,Activity,Agent,Activity_ongoing,pos,none,asserted,False,,frame,True,,,23f27cd5ec52c87e 7eb4f349553884c8 9749d5e6242b382d 517ad8d834abf295 fe1f5dd96c966df7 e371f1ec49708661 635b112da59ebc6e 304f2ba22156c31f 89af98a3109c16d6 ab4dc0e11f4683a1 f6bfdf44e0953c09,"Jon: Yeah, can't wait to see it done! Looking for the right place and getting everything ready has been a mix of exciting and nerve-wracking, but I'm determined to make it work. It'll be worth it!
Gina: Believe in yourself, Jon! The process may be tough, but you got this. Push through and it'll be worth it. Don't forget to take breaks and dance it out when you need to destress!
Jon: Glad I have you in my corner! Gotta make time to dance and vent, that's for sure. We'll make it through this - hang in there!
Gina: Thanks, Jon! Appreciate your support!
Jon: Let's keep going and chase our dreams!
--- chunk break ---
Gina: Thanks, Jon! Appreciate your support!
Jon: Let's keep going and chase our dreams!
Gina: Yeah! We've done so much, and there's nothing but good stuff coming. Let's keep going after our goals and making them happen.
Jon: Success is almost here. We got this!
Jon: Hey Gina, hope you're doing ok! Still following my passion for dance. It's been bumpy, but I'm determined to make it work. I'm still searching for a place to open my dance studio.
--- chunk break ---
Jon: I'm getting ready for a dance comp near me next month. It's a great chance for me to show my skillz and, hopefully, get some props from the dance fam. Super stoked!
Gina: Wow Jon, you're gonna kill it in that competition. Your hard work and talent will pay off! Good luck.
Jon: Thanks! Your help means a lot. I'll do my best to make you proud!
Gina: No doubt, Jon you've got this. Your passion and commitment are awesome! Keep it up!
Jon: Thanks! I'm going for my dreams!
--- chunk break ---
<8 further chunk(s) evoke this frame instance; ids listed>",,,,,
#68:78,frame,fn:Request:Addressee->Speaker,Request,Jon,Gina,Addressee,Speaker,Request,pos,none,asserted,False,,frame,True,,,31be37bc170bd35c 07ea9335fb368cbe,"Gina: Thanks! It took a bit of time but I wanted to make the place look like my own style and make my customers feel cozy. I chose furniture that looks great and is comfy too. The chandelier adds a nice glam feel while matching the style of the store.
Jon: Your store looks great - your customers will be so comfy.
Gina: Thanks! Making my spot comfortable and inviting for my customers is key. I want 'em to feel like they're in a cool oasis. Just creating an experience that'll make 'em wanna come back.
Jon: That's a great goal! Creating a special experience for customers is the key to making them feel welcome and coming back. I think you can create that space you're imagining.
Gina: Thanks. Your support means a lot. I'm sure with my hard work and effort, I can make a special shopping experience for my customers. It's tough but I'm up for the challenge!
--- chunk break ---
Gina: Thanks, Jon! I'll try my best. You're gonna do great with your dance studio, just keep going and stay positive! We'll get through this!
Jon: Thanks! Your words mean a lot. I'm staying positive and pushing forward. We've put our hearts into our dreams and I'm sure we'll make it.
Gina: Sure thing, Jon! Stay motivated and keep going. Hard work pays off eventually. We can do this!
Jon: Hey Gina! What's up? How's the store going? I gotta tell you about this thing with my biz.
Gina: Hey Jon! The store's doing great! It's a wild ride. How's the biz?",,,,,
#68:8,frame,fn:Bringing:Agent->Theme,Bringing,Jon,stress relief,Agent,Theme,Bringing,pos,none,asserted,False,,frame,True,,,44db4df76823e6c1,"Gina: That's cool, Jon! What got you into this biz?
Jon: I've been into dancing since I was a kid and it's been my passion and escape. I wanna start a dance studio so I can teach others the joy that dancing brings me.
Gina: Wow Jon, same here! Dance is pretty much my go-to for stress relief. Got any fave styles?
Jon: Cool, Gina! I love all dances, but contemporary is my top pick. It's so expressive and powerful! What's your fave?
Gina: Yeah, me too! Contemporary dance is so expressive and graceful - it really speaks to me.",,,,,
#68:93,frame,fn:Giving:Recipient->Theme,Giving,Jon,drive,Recipient,Theme,Giving,pos,none,asserted,False,,frame,True,,,260fbbca3783a906,"Gina: Wow! You've got drive! Keep it up and you'll definitely make a splash.
Jon: Thanks Gina! Your help really means a lot. Sometimes it's hard when things don't go my way, but I'm sure if I keep pushing, I'll reach my dreams!
Gina: Understand where you're at, Jon. Setbacks are just opportunities for comebacks. You got the skills, passion, and drive. Plus my full support. Don't give up, buddy!
Jon: Thanks! Setbacks can be tough, but with your support, I can handle anything. Appreciate you having my back!
Gina: I'm here for you no matter what! Anything you want to say about your biz?",,,,,
#68:2060,ontology,receives,receives,Gina,kind words,,,,,,,,,ontology,False,0.6467138528823853,0.7135,0edc69b13f3e422a,"Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.",,,,,
#68:2062,ontology,receives,receives,Gina,new fashion piece,,,,,,,,,ontology,False,0.4437040686607361,0.568,0edc69b13f3e422a,"Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.",,,,,
#68:2063,ontology,receives,receives,Gina,fashion piece,,,,,,,,,ontology,False,0.43828654289245605,0.5978,0edc69b13f3e422a,"Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.",,,,,
#68:2075,ontology,environs,owns,Gina,business,,,,,,,,,ontology,False,0.49191316962242126,0.7721,35b93f303510e453 0957d2076e59b271,"Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?
Gina: Thanks Jon! I got the idea from a fashion mag and saw there wasn't much around like it. So I worked with the artist to make it happen - it's all about being ahead of the game and giving my customers something different.
Jon: Nice one, Gina! You never shy away from a challenge and always try something new. I'm impressed by your willingness to take risks - it's really inspiring.
Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
--- chunk break ---
Gina: I've had some tough times with my business, Jon. Sourcing trendy pieces for my store was a big hurdle. I had to do a lot of research and networking. My advice? Don't be scared to reach out to people in your field for help and contacts. Networking was a lifesaver for me and opened me up to amazing products that I might not have found otherwise.
Jon: Awesome advice! Lately I've been networking and it's gotten me some good stuff. Really can't beat what connections can do. Check this pic I got from the last networking event!
Gina: Nice one, Jon! Networking really pays off. Connecting with like-minded people is key. How was the event?
Jon: Thanks! The event was awesome. I met some investors and got some good advice. The energy was really motivating, it gave me a boost to go after my goals.
Gina: Wow, Jon! Congrats on the successful night! What are your plans now with the advice you got?",,,,,
#68:2079,ontology,uses,likes,Jon,Jon's dancing passion,,,,,,,,,ontology,False,0.7386341691017151,0.8168,f2d31a1e1fd65a45,"Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
Gina: It's tough starting a biz, but don't let it get you down. You can make your studio work, I'm sure. And remember, I'm always here for you.
Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.",,,,,
#68:2080,ontology,uses,likes,Jon,dancing,,,,,,,,,ontology,False,0.8757271766662598,0.6815,f2d31a1e1fd65a45 809338d2100ab32e c1d96ad247b35192 fe1f5dd96c966df7,"Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
Gina: It's tough starting a biz, but don't let it get you down. You can make your studio work, I'm sure. And remember, I'm always here for you.
Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.
--- chunk break ---
Gina: Thanks! Got the tattoo a few years ago, it stands for freedom - dancing without worrying what people think. A reminder to follow my passions and express myself.
Jon: Nice reminder, Gina! It's so important to have freedom and express ourselves without worry. Dance gives me an escape to be myself.
Gina: Totally agree, Jon. Dancing lets us be ourselves and ain't nothing like the feeling it gives us. You're so dedicated to your studio, it's inspiring. Chase those dreams, buddy!
Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
Gina: This is the right attitude! How have you been juggling dance and business goals?
--- chunk break ---
Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
Gina: This is the right attitude! How have you been juggling dance and business goals?
Jon: Thanks! Juggling both my passions can be tricky, but so rewarding. Dancing and running my biz need hard work, plus they give me energy for each other. My dance moves get me pumped to tackle my business goals, and successes there boost my drive to keep dreaming on the dance floor. It's a balancing act, but fun.
Gina: Wow, Jon! You're amazing at juggling both your passions. Finding that happy medium is key - keep going and don't stop dreaming, buddy!
Jon: Thanks, Gina! Your pep-talk really meant a lot. I'm not gonna give up on my dreams - my dance studio and biz ventures need the hard work I'm putting in. Love having you in my corner, thanks for always being there!
--- chunk break ---
<1 further chunk(s) evoke this frame instance; ids listed>",,,,,
#68:2081,ontology,uses,likes,Jon,dancing passion,,,,,,,,,ontology,False,0.8192774653434753,0.6815,f2d31a1e1fd65a45,"Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
Gina: It's tough starting a biz, but don't let it get you down. You can make your studio work, I'm sure. And remember, I'm always here for you.
Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.",,,,,
#68:2084,ontology,environs,owns,Jon,Jon's studio,,,,,,,,,ontology,False,0.9240634441375732,0.7228,f2d31a1e1fd65a45 809338d2100ab32e 540ab35f6c7ad2a5 f47c630632ff6f2a 304f2ba22156c31f 7de3684aaccb938f a6c1b1877e685aa0 513cba076a9eef73 f6bfdf44e0953c09 0edc69b13f3e422a fc67dd410da20b8d de5ef7f7f3cab384 635b112da59ebc6e,"Gina: Thanks! Taking risks is scary but it's the only way to grow, right? Just part of the journey to success.
Jon: Yeah, I totally agree - taking risks is key for success. It's made me grow, and even got me out of my secure 9-5 as a banker. Now, I'm aiming to turn my dancing passion into a business. I'm determined to make it work, I just know it! That being said, I definitely don't underestimate the difficulties - it ain't been a walk in the park, that's for sure.
Gina: It's tough starting a biz, but don't let it get you down. You can make your studio work, I'm sure. And remember, I'm always here for you.
Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.
--- chunk break ---
Gina: Thanks! Got the tattoo a few years ago, it stands for freedom - dancing without worrying what people think. A reminder to follow my passions and express myself.
Jon: Nice reminder, Gina! It's so important to have freedom and express ourselves without worry. Dance gives me an escape to be myself.
Gina: Totally agree, Jon. Dancing lets us be ourselves and ain't nothing like the feeling it gives us. You're so dedicated to your studio, it's inspiring. Chase those dreams, buddy!
Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
Gina: This is the right attitude! How have you been juggling dance and business goals?
--- chunk break ---
Jon: Wow! It looks awesome! Thanks for the support, it really means a lot.
Gina: No prob, Jon! You earned all the kudos for your hard work. Keep it up!
Jon: Thanks! Gonna keep pushing and working hard. Won't let anything hold me back!
Gina: Way to go, Jon! Keep it up, you're almost there!
Jon: Hi Gina! I just wanted to fill you in on my business. Yesterday, I went to a fair to show off my studio, it was both stressful and great! I got some possible leads, so that was awesome. But overall, I've learned that this biz is no cakewalk and having confidence in yourself is important for making it successful!
--- chunk break ---
<10 further chunk(s) evoke this frame instance; ids listed>",,,,,
#68:2086,ontology,uses,likes,Gina,dancing,,,,,,,,,ontology,False,0.40794891119003296,0.5783,a43056b5dfa23397 985e61f89c4e07e7,"Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.
Jon: Love the tattoo, did you just get it?
Gina: Thanks! Got the tattoo a few years ago, it stands for freedom - dancing without worrying what people think. A reminder to follow my passions and express myself.
Jon: Nice reminder, Gina! It's so important to have freedom and express ourselves without worry. Dance gives me an escape to be myself.
--- chunk break ---
Gina: It must be scary stepping into the unknown but I know you can do it, Jon. With your determination and drive, your dance studio will be a huge success. Keep that positive outlook and keep going!
Jon: Thanks! It's a bit scary, but I just think about my love for dance and how it makes me feel. It's been my stress-buster since childhood!
Gina: Gotcha, Jon! Dance is my stress fix too. As soon as I start, all my worries vanish. It's amazing what we can do for our own mental health with something we enjoy.
Jon: Yeah, Gina! Dancing helps me de-stress. It's where I'm most alive. It's a must-have in my life.
Gina: I get it, Jon. Dance is just me -- I can't picture life without it. It's like air.",,,,,
#68:2112,ontology,occurs at,works at,Jon,gym,,,,,,,,,ontology,False,0.6154806017875671,0.5188,a7bc8b0bf18302bd,"Jon: Hi Gina! Been hectic for me lately. Started hitting the gym last week to stay on track with the venture. Gotta figure out how to balance it all, but it's going well. How about you?
Gina: Hey Jon! Great to hear from you. Been having some tough times lately.
Jon: Oof, sorry to hear that. What's up? Is there anything I can do to help?
Gina: Thanks, Jon! Appreciate your offer. Since I lost my job at Door Dash, things have been tough. But here's some good news - I've got something to share!
Jon: Wow, that's awesome! Can't wait to hear it!",,,,,
#68:2123,ontology,uses,likes,Gina,unique pieces,,,,,,,,,ontology,False,0.39402225613594055,0.637,e76d30fb7a85ddca,"Gina: Thanks, Jon! Appreciate your offer. Since I lost my job at Door Dash, things have been tough. But here's some good news - I've got something to share!
Jon: Wow, that's awesome! Can't wait to hear it!
Gina: Yay! My online clothes store is open! I've been dreaming of this for a while now - can't wait to see what happens!
Jon: Congrats! That's awesome! What gave you the idea to start the online store?
Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.",,,,,
#68:2124,ontology,uses,likes,Gina,Dance,,,,,,,,,ontology,False,0.6009430289268494,0.5761,e76d30fb7a85ddca 44db4df76823e6c1,"Gina: Thanks, Jon! Appreciate your offer. Since I lost my job at Door Dash, things have been tough. But here's some good news - I've got something to share!
Jon: Wow, that's awesome! Can't wait to hear it!
Gina: Yay! My online clothes store is open! I've been dreaming of this for a while now - can't wait to see what happens!
Jon: Congrats! That's awesome! What gave you the idea to start the online store?
Gina: Thanks! I'm passionate about fashion trends and finding unique pieces. Plus, I wanted to blend my love for dance and fashion, so it was a perfect match.
--- chunk break ---
Gina: That's cool, Jon! What got you into this biz?
Jon: I've been into dancing since I was a kid and it's been my passion and escape. I wanna start a dance studio so I can teach others the joy that dancing brings me.
Gina: Wow Jon, same here! Dance is pretty much my go-to for stress relief. Got any fave styles?
Jon: Cool, Gina! I love all dances, but contemporary is my top pick. It's so expressive and powerful! What's your fave?
Gina: Yeah, me too! Contemporary dance is so expressive and graceful - it really speaks to me.",,,,,
#68:2152,ontology,has sender,attended,Jon,dance clases,,,,,,,,,ontology,False,0.7818019390106201,0.5079,537dbb473f25c60e,"Gina: Thanks for the advice, Jon! Building relationships and creating a strong brand image for my store is something I'm always working on. You're right, staying positive is key. What helps you stay motivated with your dance studio business?
Jon: Seeing my students succeed motivates me. It's awesome to help them learn and reach their goals. Your support, Gina, means a lot too. Here's a photo of us after during one of the dance clases.
Gina: That's awesome, Jon! Seeing your students grow and succeed must be really fulfilling. Glad I can be part of this journey!
Jon: Thanks for being there for me! It's really made a huge difference and it feels great.
Gina: Glad I could help, Jon! It's nice to be part of something positive. Supporting your dreams is awesome!",,,,,
#68:2166,ontology,has sender,attended,Gina,Gina's fave dance session,,,,,,,,,ontology,False,0.9680339097976685,0.6451,517ad8d834abf295,"Gina: Oof, that's tough, Jon. I got some new offers and promotions going on my online store to try and bring in new customers. It's been a wild ride starting my business, but I'm not giving up!
Jon: Nice one, Gina! Love how you never give up. What helps you stay motivated?
Gina: Thanks Jon! Dance is my stress relief and fashion fuels my creativity. I love finding new trends for my store. It keeps me motivated to keep growing. Check out this pic of my fave dance session!
Jon: Wow, that's great! What made you combine clothing biz and dance?
Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with others. Plus, I can add dance-inspired items to my store!",,,,,
#68:2175,ontology,interval is before,works for,Gina,clothing biz,,,,,,,,,ontology,False,0.5319786071777344,0.538,fa118a62910b35db,"Jon: Wow, that's great! What made you combine clothing biz and dance?
Gina: Thanks! I'm passionate about dance and fashion so combining them lets me show my creativity and share my love with others. Plus, I can add dance-inspired items to my store!
Jon: Nice work! Combining passions is always cool. How's it going?
Gina: Thanks! So far, so good - customers love the new offers and promotions, which means I'm seeing more sales. People seem to really like my designs, so I'm always on the hunt for unique, trendy pieces. Growing my customer base is the main focus right now.
Jon: Sounds like all your effort's paying off. Anything planned to grow your customer base?",,,,,
#68:25,ontology,environs,owns,Jon,Jon's dance crew,,,,,,,,,ontology,False,0.47392183542251587,0.5756,88d4d27096cc716e,"Jon: Wow, I'm excited too! This is gonna be great!
Gina: Wow! What did you get?
Jon: Woah, that pic's from when my dance crew took home first in a local comp last year. It was amazing up on that stage! I'm super keen to spread that intensity with other peeps. Gina, you ever been in any dance comps or shows?
Gina: I used to compete in a few dance competitions and shows - my fav memory was when my team won first place at a regionals at age fifteen. It was an awesome feeling of accomplishment!
Jon: Wow! Winning first place is amazing! What dance were you doing?",,,,,
#68:31,ontology,has sender,attended,Gina,dance competitions,,,,,,,,,ontology,False,0.7838859558105469,0.6604,69b78dfe9e8a7108,"Gina: I used to compete in a few dance competitions and shows - my fav memory was when my team won first place at a regionals at age fifteen. It was an awesome feeling of accomplishment!
Jon: Wow! Winning first place is amazing! What dance were you doing?
Gina: Thanks! We just did a contemporary piece called ""Finding Freedom."" It was really emotional and powerful.
Jon: Wow, that must've been great! Check my ideal dance studio by the water.
Gina: Cool setup! Man, you can't deny that view! Got time to rehearse with a biz and a new store?",,,,,
#68:37,ontology,environs,owns,Jon's studio,studio,,,,,,,,,ontology,False,0.5303643345832825,0.6374,0edc69b13f3e422a,"Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.",,,,,
